# Engineering Exam Flashcards - Anki Import Format,,
# Front,Back,Tags
"A crane runway bracket is subjected to combined shear force and bending moment, as shown. The bracket has four 1 in diameter A325 bolts and a 50 ksi steel plate, which are adequate for the load shown.<br><img src=""images/000665.png"">  <br>The centroid of the bolt assembly and the location properties of the bolts are tabulated.<br>     no. <em>x</em> <em>y</em> <em>x</em>2 <em>y</em>2   1 âˆ’3 in 2 in 9 in2 4 in2  2 3 in 2 in 9 in2 4 in2  3 3 in âˆ’2 in 9 in2 4 in2  4 âˆ’3 in âˆ’2 in 9 in2 4 in2     sum 36 in2 16 in2  <br>The total force in bolt 1 is most nearly<br><br>[latex]A[/latex]<br><br>6.4 kips<br><br>[latex]B[/latex]<br><br>12 kips<br><br>[latex]C[/latex]<br><br>23 kips<br><br>[latex]D[/latex]<br><br>29 kips","See the *NCEES Handbook*, Mechanical Engineering section. The combined shear and moment load is resisted by the four-bolt assembly. The applied system of forces on bolt 1 is shown.<br><img src=""images/000084.png"">  <br>Determine the resultant of applied forces <em>F</em>1 and <em>F</em>*  The forces <em>F</em>1 and <em>F</em>2 are shown in the *NCEES Handbook* in its fastener groups force diagram. Consider downward force as negative.<br><br>**stepÂ 1: **<br><br>The magnitude of direct shear force on each bolt due to <em>P</em> is<br><img src=""images/000271.png""> <br>The force acts in the same direction to the applied load, <em>P</em>.<br><br>**stepÂ 2: **<br><br>Resolve the applied bending moment to the system of shear forces on the bolts. The magnitude of shear force due to moment <em>M</em> is<br><img src=""images/000726.png"">  <br>For convenience, resolve the force <em>F</em>2 in the <em>x</em>- and <em>y</em>-directions.<br><img src=""images/000610.png""> <br>Determine distance <em>r</em> between the bolts and the centroid using the table given in the problem statement.<br><img src=""images/000299.png""> <br>The directions of the forces are shown.<br><img src=""images/000217.png""> <br><br>**stepÂ 3: **<br><br>Determine the resultant force using the vector method given in the *NCEES Handbook*, Statics section. The total shear force on a bolt is the vector sum of the two forces.<br><img src=""images/000580.png""> <br>The resultant shear on bolt 1 is<br><img src=""images/000566.png""><br><br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_57
"A steel shaft has an outer diameter of 400 mm and a wall thickness of 20 mm. The shaft is supported at two simple supports 12 m apart. The shaft is carrying a uniformly distributed load [latex]UDL[/latex] of 2.5 kN/m, including its self-weight. The shaftâ€™s maximum deflection is most nearly<br><br>[latex]A[/latex]<br><br>1.5 mm<br><br>[latex]B[/latex]<br><br>7.8 mm<br><br>[latex]C[/latex]<br><br>16 mm<br><br>[latex]D[/latex]<br><br>48 mm","The shaft is carrying a UDL of 2.5 kN/m [latex]2500 N/m[/latex]. For deflection, see the *NCEES Handbook*, Mechanics of Materials: Simply Supported Beam Slopes and Deflections table.<br><img src=""images/000518.png"">  <br>The maximum deflection occurs at its midspan.<br><img src=""images/000386.png""> <br><br>**stepÂ 1: **<br><br>Determine the moment of inertia of the hollow shaft.<br><img src=""images/000210.png""> <br>The outer radius is<br><img src=""images/000227.png"">  <br>The inner radius is<br><img src=""images/000551.png""> <br>The modulus of elasticity is<br><img src=""images/000558.png""><br><br>**stepÂ 2: **<br><br>Determine steelâ€™s modulus of elasticity.<br><img src=""images/000132.png""> <br>The maximum deflection is<br><img src=""images/000765.png""> <br><br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_58
"A W14Ã—74 shape grade 50 steel column is shown. The column is 20 ft long and is pinned at both ends.<br><img src=""images/000416.png"">  <br>The columnâ€™s buckling capacity is most nearly<br><br>[latex]A[/latex]<br><br>330 kips<br><br>[latex]B[/latex]<br><br>670 kips<br><br>[latex]C[/latex]<br><br>1100 kips<br><br>[latex]D[/latex]<br><br>1300 kips","The W-shape properties are given the *NCEES Handbook*, Design of Steel Components section, W Shapes Dimensions and Properties table. The column buckling capacity, <em>P</em>cr, can be determined using the Euler equation.<br><img src=""images/000700.png"">  <br>For a W14Ã—74, <em>I</em><em>x</em> = 795 in4 and <em>I</em><em>y</em> = 134 in4.<br><br>The column has pinned conditions at both ends. Since the column would buckle about the weaker axis, <em>I</em><em>y</em> governs.<br><img src=""images/000290.png""> <br>For a pinned-pinned column, <em>K</em> = 1.<br><img src=""images/000583.png""> <br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_59
Consider a prismatic propped cantilever beam. A moment is applied at its non-fixed end. The carryover factor is<br><br>[latex]A[/latex]<br><br>zero<br><br>[latex]B[/latex]<br><br>one-half<br><br>[latex]C[/latex]<br><br>one<br><br>[latex]D[/latex]<br><br>two,"See the *NCEES Handbook*, Civil Engineering: Structural Analysis section. The beam with the applied moment, <em>M</em>A, is shown.<br><img src=""images/000694.png"">  <br>Support B is the fixed end of the propped cantilever. The induced moment at support B, <em>M</em>B, is called the carryover moment. The carryover factor is expressed as the ratio<br><img src=""images/000752.png""> <br>The associated carryover factor is one-half. Option B is correct.<br><br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_60
A specimen is tested using the Brinell hardness test and determined to have a BHP number of 98. Its tensile strength is most nearly<br><br>[latex]A[/latex]<br><br>9.8 ksi<br><br>[latex]B[/latex]<br><br>49 ksi<br><br>[latex]C[/latex]<br><br>74 ksi<br><br>[latex]D[/latex]<br><br>98 ksi,"See the *NCEES Handbook*, Materials Science section. The tensile strength of a material is related to its hardness.<br><img src=""images/000705.png""> <br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_61
The stress at which a material will experience permanent deformation is called the<br><br>[latex]A[/latex]<br><br>yield stress<br><br>[latex]B[/latex]<br><br>ultimate stress<br><br>[latex]C[/latex]<br><br>elastic limit<br><br>[latex]D[/latex]<br><br>proportional limit,"The stress is defined as force per unit area. It is also defined as<br><img src=""images/000714.png"">  <br>The stress at which a material will experience permanent deformation is called the yield stress. The yield stress is the onset when the material is no longer elastic and undergoes a permanent set. It is shown as the yield point.<br><img src=""images/000090.png"">  <br>***The answer is [latex]A[/latex].***",ME_Exam;Problem_62
"An aluminum type Al 2014-T651 plate has a 0.58 in long crack in its center. The plate is subjected to tension as shown.<br><img src=""images/000532.png"">  <br>Assume that the plate is infinitely wide and its geometrical factor is unity. The critical value of stress intensity at which catastrophic crack propagation will occur is most nearly<br><br>[latex]A[/latex]<br><br>23 ksi<br><br>[latex]B[/latex]<br><br>29 ksi<br><br>[latex]C[/latex]<br><br>36 ksi<br><br>[latex]D[/latex]<br><br>651 ksi","See the *NCEES Handbook*, Materials Science/Structure of Matter section. Fracture toughness depends on the applied stress and the crack length. The stress intensity at which the material will fail is<br><img src=""images/000772.png""> <br>It is given that <em>Y</em> = 1. Therefore, maximum applied stress is<br><img src=""images/000061.png""> <br><br>**stepÂ 1: **<br><br>For central crack, crack length = 2<em>a</em>. Therefore,<br><img src=""images/000181.png""> <br><br>**stepÂ 2: **<br><br>For the plate material,<br><img src=""images/000197.png""><br><br>**stepÂ 3: **<br><br>Apply the formula and determine critical stress. Therefore,<br><img src=""images/000379.png""> <br><br>***The answer is [latex]A[/latex].***",ME_Exam;Problem_63
Which of the following statements is correct?<br><br>[latex]A[/latex]<br><br>Hardenability is a measure of resistance of plastic deformation as measure by indentation.<br><br>[latex]B[/latex]<br><br>Hardenability and hardness are synonymous.<br><br>[latex]C[/latex]<br><br>Hardenability can be measured in the state the metal is in.<br><br>[latex]D[/latex]<br><br>Hardenability can be gauged by using the Jominy curves.,"See the *NCEES Handbook*, Materials Science/Structure of Matter section. Hardness is resistance to penetration; hardenability is the â€œeaseâ€ with which hardness can be obtained.<br><br>Hardness, and not hardenability, is a measure of resistance of plastic deformation as measured by indentation. Hardenability is the ability or potential of a steel to achieve a certain hardness at a given depth, upon suitable heat treatment and quench. The two terms are not synonymous. Therefore, the statements A and B are incorrect.<br><br>Hardenability is not for all metals or their alloys. Hardness can be measured in metals in any condition. Hardenability presumes that the steels will be heat-treated to achieve a targeted hardness at a given depth. Therefore, statement C is incorrect.<br><br>It is true that hardenability can be gauged by using the Jominy [latex]H-band[/latex] or curves. The hardenability varies with the steel chemistry and the quenching rates, as shown in the *NCEES Handbook* graph.<br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_64
Which one of the following statements is true about cold work?<br><br>[latex]A[/latex]<br><br>It improves toughness and impact strength.<br><br>[latex]B[/latex]<br><br>It does not affect hardness.<br><br>[latex]C[/latex]<br><br>It is measured only qualitatively.<br><br>[latex]D[/latex]<br><br>It produces good surface finish on the metal.,"The cold working process reduces toughness, impact strength, and ductility. Therefore, statement A is incorrect. The cold working improves hardness. Therefore, statement B is incorrect.<br><br>The cold work [latex]CW[/latex] is a measure of the degree of plastic deformation. For example, cold work done to reduce the crosssection of a rod can be calculated as follows:<br><img src=""images/000600.png"">  <br>CW can also be expressed in percentage terms. Therefore, statement C is incorrect.<br><br>The cold working process produces good surface finish on the metal. Therefore, statement D is correct.<br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_65
"Which one of the following statements is INCORRECT?<br><br>[latex]A[/latex]<br><br>Corrosion is a chemical reaction in which there is transfer of electrons from one chemical species to another.<br><br>[latex]B[/latex]<br><br>There is no method of measuring absolute value of an electrode potential.<br><br>[latex]C[/latex]<br><br>The metals having electrode potential lower than that of hydrogen are known as anodic or active metals.<br><br>[latex]D[/latex]<br><br>In corrosion, surface of the object changes from one element into another element.","See the *NCEES Handbook*, Chemistry and Biology Oxidation Potentials for Corrosion Reactions table.<br><br>It is true that corrosion is a chemical reaction. In the corrosion process, there is a transfer of electrons from one chemical species to another. Therefore, option A is a correct statement.<br><br>It is true that there is no method of measuring the absolute value of an electrode potential. All electrode potentials are determined under a standard condition with reference to a standard hydrogen electrode whose value is considered as zero, as shown in the table. Therefore, option B is a correct statement.<br><br>The metals having electrode potential lower than that of hydrogen are known as anodic metals, and not as cathodic metals. Option C is a correct statement.<br><br>The surface of the object changes from an element to a compound and not to another element. For example, aluminum develops a thin oxidation layer immediately upon exposure to the atmosphere. The oxide film protects the surface from further oxidation. This is a change from an element to a compound. Therefore, option D is an incorrect statement.<br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_66
"A hip joint is a ball-and-socket type of joint and is susceptible to fatigue and fracture. The materials that can be considered for the joint replacement are listed in the *NCEES Handbook*, Mechanics of Materials: Average Mechanical Properties of Typical Engineering Materials table. Assuming the materials have comparable biocompatibility and corrosion resistance when used in hip joint replacement, the material that is the most suitable for the joint replacement is *â€ƒâ€ƒâ€ƒ*. Enter your response in the blank.","A relatively large range of rotary motion is required at the hip by a ball-and-socket type of joint. The joint is susceptible to fatigue and fracture. Diseased and fractured joint have been successfully replaced by a metallic joint. The problem statement isolates the fatigue and fracture as the sole criterion for selection.<br><br>The term â€œfatigue fractureâ€ is defined as the fracture that is caused by repeatedly applied fatigue stresses. The fatigue strength is directly related to the ultimate strength of the metal. The fatigue fracture stresses are well below the tensile strength of the metal or alloy used. The higher the tensile strength, the higher the fatigue fracture stress, given the fatigue stress level.<br><br>**stepÂ 1: **<br><br>Determine the ultimate strength of the typical engineering materials: See the *NCEES Handbook*, Mechanics of Materials: Average Mechanical Properties of Typical Engineering Materials table. Select materials that have the highest yield stress and ultimate strength, as shown:<br>     Material Yield stress,  <br>*Ïƒ*<em>y</em> [latex]ksi[/latex] Ultimate strength,  <br>*Ïƒ*<em>u</em> [latex]ksi[/latex]  A. Stainless steel 304 30 75   B. Aluminum 2014-T6 60 68  C. Titanium alloy   <br>[latex]Ti-6Al-4V[/latex] 134 145  D. Bronze C86100 50 95 <br><br>**stepÂ 2: **<br><br>Select the material with the highest ultimate strength. It is titanium alloy [latex]Ti-6Al-4V[/latex].<br><br>***The answer is titanium alloy.***",ME_Exam;Problem_67
A vehicle rubber tire is inflated so that its pressure gauge reading is 29.5 psi of air under standard atmospheric pressure. Its atmospheric pressure value is most nearly<br><br>[latex]A[/latex]<br><br>0.5 atm<br><br>[latex]B[/latex]<br><br>1.0 atm<br><br>[latex]C[/latex]<br><br>2.0 atm<br><br>[latex]D[/latex]<br><br>5.0 atm,"See the *NCEES Handbook*, Units and Conversion Factors section.<br><img src=""images/000228.png"">  <br>***The answer is [latex]C[/latex].***",ME_Exam;Problem_68
"A dam is 100 ft long and 13 ft high from the base. The water behind the dam is 12 ft deep. The total lateral force in kips caused by the hydrostatic pressure at the base of the dam, rounded to the nearest integer, is most nearly *â€ƒâ€ƒâ€ƒ*. Enter your response in the blank.","The dam acts as a retaining wall to resist the water lateral pressure. See the *NCEES Handbook*, Fluid Mechanics section, for horizontal stress profiles and force for active forces on retaining wall per unit wall length. The total lateral force caused by the hydrostatic pressure at base of the dam is also called a sliding force. The maximum hydrostatic pressure at depth, <em>h</em>, from the top is<br><img src=""images/000660.png""> <br>In this equation, *Î³*water is the specific weight of the water, or 62.4 lbf/ft3, and <em>h</em> is the height of the water column. The figure has the corresponding lateral force per unit length.<br><img src=""images/000611.png"">  <br>The corresponding hydrostatic force per unit width of the wall is<br><img src=""images/000778.png""> <br>The force equals the area under the hydrostatic pressure diagram. The maximum lateral force is at the base, is shown in the figure. The water height above the base is<br><img src=""images/000504.png"">  <br>The pressure at the base is<br><img src=""images/000077.png""> <br>For the 100 ft length of the dam, the total lateral pressure at the base is<br><img src=""images/000720.png"">  <br>***The answer is 449 kips.***",ME_Exam;Problem_69
A nozzle with a 1 in diameter delivers a jet of 50Â°F water at a velocity of 300 ft/sec. A perpendicular plate is installed which moves at a speed of 50 ft/sec in the direction of the water jet. The work done by the jet is most nearly<br><br>[latex]A[/latex]<br><br>50 hp<br><br>[latex]B[/latex]<br><br>60 hp<br><br>[latex]C[/latex]<br><br>70 hp<br><br>[latex]D[/latex]<br><br>80 hp,"See the *NCEES Handbook*, [latex]1[/latex] Fluid Mechanics section for formulas and [latex]2[/latex] Units and Conversion Factors section. Two equations are given in the *NCEES Handbook*, one equation for the force exerted on the plate and the other for work done. For a moving plate, work done is<br><img src=""images/000280.png""> <br>It is given that the plate moves in the direction of the jet. Therefore, the angle Î± is 180Â°. Since cos 180Â° is zero, the work equation becomes<br><img src=""images/000791.png""> <br><br>**stepÂ 1: **<br><br>Determine the jet area.<br><img src=""images/000403.png""><br><br>**stepÂ 2: **<br><br>Determine jet mass flow rate hitting the moving plate.<br><img src=""images/000606.png""> <br><br>**stepÂ 3: **<br><br>Apply the work-done formula.<br><img src=""images/000780.png""><br><br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_70
"A 6 in diameter pipeline is 1000 ft long. Oil weighing 57 pcf and having a kinematic viscosity of 0.02 ft2/sec is pumped through the pipe. If 22 tons/hr of oil is pumped through the pipeline, the Reynolds number of the flow is most nearly<br><br>[latex]A[/latex]<br><br>31<br><br>[latex]B[/latex]<br><br>2300<br><br>[latex]C[/latex]<br><br>3100<br><br>[latex]D[/latex]<br><br>93,000","See the *NCEES Handbook* for: [latex]1[/latex] Fluid Mechanics section for formulas, and [latex]2[/latex] the Units and Conversion Factors section. The head loss in the pipe depends on the flowâ€™s Reynolds number.<br><img src=""images/000557.png""> <br><br>**stepÂ 1: **<br><br>Determine oil flow velocity. The pipe area is<br><img src=""images/000233.png""> <br>Determine the discharge, <em>Q</em>, from the known oil weight.<br><img src=""images/000235.png""> <br>Determine the oil flow velocity.<br><img src=""images/000563.png""> <br><br>**stepÂ 2: **<br><br>Determine the Reynolds number.<br><img src=""images/000641.png"">  <br>Since the Reynolds number is less than 2000, the oil flow is laminar.<br><br>***The answer is [latex]A[/latex].***",ME_Exam;Problem_71
"A billboard 2 m wide and 1 m tall is mounted on top of a 5 m long pole. The pole diameter is 20 cm. The billboard is subjected to 65 km/h wind. The kinematic viscosity of air is 1.47 Ã— 10âˆ’5 m2/s.<br><img src=""images/000529.png"">  <br>What, most nearly, is the drag coefficient on the pole?<br><br>[latex]A[/latex]<br><br>0.4<br><br>[latex]B[/latex]<br><br>1.0<br><br>[latex]C[/latex]<br><br>2.1<br><br>[latex]D[/latex]<br><br>3.0","Calculate the Reynolds number for the pole. The wind velocity is<br><img src=""images/000022.png"">  <br>The Reynolds number is<br><img src=""images/000046.png""> <br>Use the Drag Coefficient for Spheres, Disks, and Cylinders figure given in the Fluid Mechanics section of the *NCEES Handbook* to find the drag coefficient for a cylinder with a Reynolds number of 250,000. The corresponding factor is 1.0.<br><img src=""images/000603.png"">  <br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_72
"Dry saturated steam at 10 bar with negligible velocity enters a convergent nozzle and is discharged at a pressure of 1 bar. Assuming no losses, the velocity of steam leaving the nozzle is most nearly<br><br>[latex]A[/latex]<br><br>10 m/s<br><br>[latex]B[/latex]<br><br>103 m/s<br><br>[latex]C[/latex]<br><br>143 m/s<br><br>[latex]D[/latex]<br><br>453 m/s","In a convergent nozzle, the cross-sectional area of the nozzle decreases continuously from entrance to exit as shown.<br><img src=""images/000323.png"">  <br>The mass of the fluid passing through the nozzle remains constant, and the fluidâ€™s heat energy is converted to kinetic energy with some loss. In an isentropic process, the loss is neglected. See the *NCEES Handbook*: [latex]1[/latex] Fluid Mechanics section for energy formula, [latex]2[/latex] Thermodynamics section for steam tables, and [latex]3[/latex] the Units and Conversion Factors section. In an ideal gas for an isentropic process, the energy relationship [latex]per unit mass[/latex] between the entry and exit points is<br><img src=""images/000355.png"">  <br><br>**stepÂ 1: **<br><br>It is known that the steam velocity at the entrance is negligible. Therefore,<br><img src=""images/000627.png""><br><br>**stepÂ 2: **<br><br>The nozzle pressure at the inlet is known.<br><img src=""images/000692.png""> <br>From steam tables, the corresponding pressure, enthalpy is<br><img src=""images/000129.png"">  <br>At the nozzle exit, the pressure is<br><img src=""images/000159.png""> <br>From steam tables, the corresponding pressure, enthalpy is<br><img src=""images/000668.png""> <br><br>**stepÂ 3: **<br><br>Determine the enthalpy drop in Joule-units.<br><img src=""images/000320.png""><br><br>**stepÂ 4: **<br><br>Determine the velocity of steam leaving the nozzle.<br><img src=""images/000268.png""> <br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_73
"A centrifugal pump runs at a speed of 750 rpm. In order to double the discharge, it is proposed to install two such pumps in parallel for the pumping against a static head of 50 ft through 4000 ft of 12 in main. Both pumps have identical efficiencies. The friction loss of the pipeline for the pumps running in parallel as compared to a single pump operating is most nearly<br><br>[latex]A[/latex]<br><br>0.5<br><br>[latex]B[/latex]<br><br>1<br><br>[latex]C[/latex]<br><br>2<br><br>[latex]D[/latex]<br><br>4","For the frictional resistance or head loss for fluid flowing a segment of pipeline, use the Darcy-Weisbach equation, as given in the given in the *NCEES Handbook*, Fluid Mechanics section.<br><img src=""images/000001.png""> <br><br>**stepÂ 1: **<br><br>Express the equation in terms of fluid discharge, <em>Q</em>.<br><img src=""images/000327.png""><br><br>**stepÂ 2: **<br><br>Use the above velocity expression in the Darcy-Weisbach equation for a single pump operating.<br><img src=""images/000783.png""> <br><br>**stepÂ 3: **<br><br>With two pumps in parallel, the discharge is doubled while the pipe size remains the same. The new discharge is <em>Q</em>2 = 2<em>Q</em>* <br><br>The head loss for two pumps is<br><img src=""images/000387.png"">  <br>Therefore,<br><img src=""images/000143.png""> <br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_74
"A family of pumps has a fixed impeller diameter of 6 3/4 in, an operating speed of 1750 rpm, and a discharge rate of 80 gpm. What, most nearly, is the brake power [latex]BHP[/latex] requirement?<br><br>[latex]A[/latex]<br><br>3/4 hp<br><br>[latex]B[/latex]<br><br>1 hp<br><br>[latex]C[/latex]<br><br>1 1/2 hp<br><br>[latex]D[/latex]<br><br>2 hp","The curves for pumps with 1750 rpm are given in the *NCEES Handbook*, Fluid Mechanics section.<br><br>**stepÂ 1: **<br><br>Locate the curve [latex]C[/latex] for the 6 3/4 in diameter pumps.<br><br>**stepÂ 2: **<br><br>The <em>x</em>-axis shows discharge rates. Locate <em>Q</em> = 80 gpm and read vertically to the pump curve.<br><br>**stepÂ 3: **<br><br>The remaining parameters are read at this point. At a capacity of 80 gpm, the curve for 6 3/4 diameter curve intersects the line for 1 hp.<br><br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_75
"A 1 hp, 6 in diameter impeller pump with an operating speed of 1500 rpm is being replaced by a pump having the same geometrical design family operating under similar dynamics. The new pump has a diameter of 8 in and an operating speed of speed of 2000 rpm. Both pumps are used for pumping water. The power requirement for new pump is most nearly<br><br>[latex]A[/latex]<br><br>2 hp<br><br>[latex]B[/latex]<br><br>4 hp<br><br>[latex]C[/latex]<br><br>8 hp<br><br>[latex]D[/latex]<br><br>10 hp","The scaling laws and performance curves for pumps are given in the *NCEES Handbook*, Fluid Mechanics section. The power requirement of the new pump can be determined using the relation<br><img src=""images/000451.png""> <br><br>**stepÂ 1: **<br><br>Since both pumps are used to pump water, the fluid density is<br><img src=""images/000099.png""><br><br>**stepÂ 2: **<br><br>Apply the given pump properties to determine the power requirement.<br><img src=""images/000758.png""><br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_76
A dam is modeled on a scale of 16:1. The protype requires a velocity of 4 ft/sec. The velocity at which the model should be tested is<br><br>[latex]A[/latex]<br><br>0.25 ft/sec<br><br>[latex]B[/latex]<br><br>1 ft/sec<br><br>[latex]C[/latex]<br><br>2 ft/sec<br><br>[latex]D[/latex]<br><br>4 ft/sec,"The basis of dimensional analysis is that all terms of any correct physical equation must be dimensionally homogeneous. This implies that the power to which fundamental dimensions are raised must be the same on both the prototype and its model. Since gravity is the dominant force in the design of dams, the Froude number is be used for similitude. The Froude number is defined as the ratio of inertial force to gravity force.<br><br>**stepÂ 1: **<br><br>Use Froude number formulas given in the *NCEES Handbook*, Fluid Mechanics section.<br><img src=""images/000761.png"">  <br>It is expressed as<br><img src=""images/000371.png""><br><br>**stepÂ 2: **<br><br>Using the above equation, determine flow velocity for model.<br><img src=""images/000679.png""><br><br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_77
A spherical vessel is 2 m in diameter and contains air at 19Â°C and at 750 mm mercury. The air mass in the vessel is most nearly<br><br>[latex]A[/latex]<br><br>0.15 kg<br><br>[latex]B[/latex]<br><br>0.50 kg<br><br>[latex]C[/latex]<br><br>1.1 kg<br><br>[latex]D[/latex]<br><br>5.0 kg,"**stepÂ 1: **<br><br>See the *NCEES Handbook*, Thermodynamics and the Units and Conversion Factors sections. To determine the mass, *m,* use the ideal gas relation.<br><img src=""images/000736.png""> <br><br>**stepÂ 2: **<br><br>It is given that the initial pressure is<br><img src=""images/000571.png""><br><br>**stepÂ 3: **<br><br>Convert the temperature to kelvins.<br><img src=""images/000058.png""> <br><br>**stepÂ 4: **<br><br>The vessel volume is given in the Mensuration of Areas and Volumes table in the *NCEES Handbook*. For a sphere,<br><img src=""images/000788.png""> <br><br>**stepÂ 5: **<br><br>The molecular weight of air is 28.966 g/mol, as given in the Environmental Engineering section of the *NCEES Handbook*. The universal gas constant, <em>R</em>, is given by<br><img src=""images/000574.png""> <br><br>**stepÂ 6: **<br><br>Use the parameters computed above to determine mass.<br><img src=""images/000244.png""> <br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_78
A gas mass has a volume of 1 m3 at a pressure of 2Â bar and a temperature of 100Â°C. It is compressed at a constant pressure to a volume of 0.8Â m3. The work done in compressing the gas is most nearly<br><br>[latex]A[/latex]<br><br>1.2 kJ<br><br>[latex]B[/latex]<br><br>2.5 kJ<br><br>[latex]C[/latex]<br><br>20 kJ<br><br>[latex]D[/latex]<br><br>40 kJ,"See the *NCEES Handbook*, Thermodynamics section. The problem states a special case of closed systems [latex]with no change in kinetic or potential energy[/latex]. The pressure is constant and energy is used to compress the gas. The work done is the hatched area shown.<br><img src=""images/000678.png"">  <img src=""images/000152.png"">  <br><br>**stepÂ 1: **<br><br>Determine pressure in Pascal units.<br><img src=""images/000625.png""><br><br>**stepÂ 2: **<br><br>Determine work done in kilojoules.<br><img src=""images/000154.png""><br><br>***The answer is [latex]D[/latex].***",ME_Exam;Problem_79
1 m3 of propane gas is compressed isentropically from an initial pressure of 1 bar to 15 bar at 289K. The temperature change is most nearly<br><br>[latex]A[/latex]<br><br>16Â°C<br><br>[latex]B[/latex]<br><br>33Â°C<br><br>[latex]C[/latex]<br><br>57Â°C<br><br>[latex]D[/latex]<br><br>81Â°C,"An isentropic process is a process in which the working substance neither receives heat nor gives heat to its surrounding. The process takes place without a change of entropy. It is a special case of an adiabatic process that is reversible. The work transfers of the system are frictionless, and there is no transfer of heat or matter. As such, it is an idealized process. The problem states a special case of closed systems [latex]with no change in kinetic or potential energy[/latex]. The temperature is constant, and energy is used to compress the gas. The work done is the hatched area shown. See the *NCEES Handbook*, Thermodynamics section.<br><img src=""images/000018.png"">  <br><br>**stepÂ 1: **<br><br>Determine volume in the compressed state. It is given that for the isentropic process<br><img src=""images/000654.png"">  <img src=""images/000512.png""> <br>Use the Thermal and Physical Property Tables given in the *NCEES Handbook*. For propane, *k =",ME_Exam;Problem_80
"A steam turbine is used to generate power. 5 lbm/sec of steam enters the turbine with a velocity of 50 ft/sec and enthalpy of 1000 Btu/lbm. The steam is expanded to a velocity of 100 ft/sec and an enthalpy of 800 Btu/lbm as it enters the condenser. The heat loss from the turbine casing is 49 Btu/sec. Assuming no loss in potential energy, the power generated at the turbine shaft is most nearly<br><br>[latex]A[/latex]<br><br>800 Btu/sec<br><br>[latex]B[/latex]<br><br>950 Btu/sec<br><br>[latex]C[/latex]<br><br>1000 Btu/sec<br><br>[latex]D[/latex]<br><br>1050 Btu/sec","The problem states a steady flow system which does not change with time. See the *NCEES Handbook*, Thermodynamics section. The system general equation is given by<br><img src=""images/000218.png""> <br><br>**stepÂ 1: **<br><br>In this case, the mass at the inlet equals the mass at the exit, and there is no change in its elevation. Therefore, there is no change in the potential energy. Simplify the equation to determine work done.<br><img src=""images/000570.png""> <br><br>**stepÂ 2: **<br><br>Determine the net rate of work out of the system.<br><img src=""images/000495.png""><br><br>Use the conversion factor from the *NCEES Handbook* to convert ft-lbf units to Btu units. Apply the formula.<br><img src=""images/000675.png"">  <br>***The answer is [latex]B[/latex].***",ME_Exam;Problem_1
A steam power plant is supplied with dry saturated steam at a pressure of 200 psi. It exhausts into a condenser at 2.5 psi and has a saturated liquid enthalpy level of 102 Btu/lbm. The Rankine [latex]isentropic[/latex] efficiency of the turbine is most nearly<br><br>[latex]A[/latex]<br><br>26%<br><br>[latex]B[/latex]<br><br>32%<br><br>[latex]C[/latex]<br><br>36%<br><br>[latex]D[/latex]<br><br>63%,"The problem involves reading values off the steam tables or the Mollier diagram. See the *NCEES Handbook*, Thermodynamics section, steam tables, Mollier [latex]*h, s*[/latex] diagram for steam, and Rankine cycle diagrams. Turbines are considered adiabatic systems. There is no heat transfer in a turbine, and the entropy change is considered zero. Changes in enthalpies are considered to determine a turbineâ€™s isentropic efficiency.<br><img src=""images/000585.png"">  <br>Steam tables provide the needed values to calculate *Î·*. However, the tables given in the *NCEES Handbook* are in SI units, and the problem is stated in Btu units. The unit conversion is time consuming. Use the Mollier diagram that is in Btu units.<br><br>**stepÂ 1: **<br><br>Using the Mollier diagram, locate the point at the intersection of the saturation line and 200 psi pressure line and determine the corresponding enthalpy.<br><img src=""images/000304.png"">  <img src=""images/000715.png""> <br><br>**stepÂ 2: **<br><br>Keeping the entropy constant as determined in step 1, draw a straight line down to the 2.5 psi pressure line, noted as point 4 as shown. The corresponding enthalpy is<br><img src=""images/000560.png""> <br><br>**stepÂ 3: **<br><br>Use the exit saturated liquid enthalpy level given the problem statement, <em>h</em>4<em>s</em> = 102 Btu/lbm. Use the enthalpy values in Btu/lbm and determine the turbine efficiency.<br><img src=""images/000040.png""><br><br>***The answer is [latex]A[/latex].***",ME_Exam;Problem_82
