"Front","Back","Tags"
"SCHEDULED: <2024-06-25 Tue><br>:PROPERTIES:<br>:ID:       dc60defd-e01b-44f1-9164-c13ca8d29ad1<br>:DRILL_LAST_INTERVAL: 5.0<br>:DRILL_REPEATS_SINCE_FAIL: 1<br>:DRILL_TOTAL_REPEATS: 1<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 0.0<br>:DRILL_EASE: 2.5<br>:DRILL_LAST_QUALITY: 3<br>:DRILL_LAST_REVIEWED: [Y-06-20 Thu 16:%]<br>:END:<br><br>A steel shaft has an outer diameter of 400 mm and a wall thickness of 20 mm. The shaft is supported at two simple supports 12 m apart. The shaft is carrying a uniformly distributed load $UDL\$ of 2.5 kN/m, including its self-weight. The shaft’s maximum deflection is most nearly<br><br>$A\$<br><br>1.5 mm<br><br>$B\$<br><br>7.8 mm<br><br>$C\$<br><br>16 mm<br><br>$D\$<br><br>48 mm","The shaft is carrying a UDL of 2.5 kN/m $2500 N/m\$. For deflection, see the <em>NCEES Handbook</em>, Mechanics of Materials: Simply Supported Beam Slopes and Deflections table.<br><img src=""000518.png"">  <br>The maximum deflection occurs at its midspan.<br><img src=""000386.png""> <br><br>*<em>step 1: </em><em><br><br>Determine the moment of inertia of the hollow shaft.<br><img src=""000210.png""> <br>The outer radius is<br><img src=""000227.png"">  <br>The inner radius is<br><img src=""000551.png""> <br>The modulus of elasticity is<br><img src=""000558.png""><br><br></em><em>step 2: </em><em><br><br>Determine steel’s modulus of elasticity.<br><img src=""000132.png""> <br>The maximum deflection is<br><img src=""000765.png""> <br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_58"
"A W14×74 shape grade 50 steel column is shown. The column is 20 ft long and is pinned at both ends.<br><img src=""000416.png"">  <br>The column’s buckling capacity is most nearly<br><br>$A\$<br><br>330 kips<br><br>$B\$<br><br>670 kips<br><br>$C\$<br><br>1100 kips<br><br>$D\$<br><br>1300 kips","The W-shape properties are given the <em>NCEES Handbook</em>, Design of Steel Components section, W Shapes Dimensions and Properties table. The column buckling capacity, <em>P</em>cr, can be determined using the Euler equation.<br><img src=""000700.png"">  <br>For a W14×74, <em>I</em><em>x</em> = 795 in4 and <em>I</em><em>y</em> = 134 in4.<br><br>The column has pinned conditions at both ends. Since the column would buckle about the weaker axis, <em>I</em><em>y</em> governs.<br><img src=""000290.png""> <br>For a pinned-pinned column, <em>K</em> = 1.<br><img src=""000583.png""> <br>**<em>The answer is $B\$.</em>**","ME_Exam,Problem_59"
"Consider a prismatic propped cantilever beam. A moment is applied at its non-fixed end. The carryover factor is<br><br>$A\$<br><br>zero<br><br>$B\$<br><br>one-half<br><br>$C\$<br><br>one<br><br>$D\$<br><br>two","See the <em>NCEES Handbook</em>, Civil Engineering: Structural Analysis section. The beam with the applied moment, <em>M</em>A, is shown.<br><img src=""000694.png"">  <br>Support B is the fixed end of the propped cantilever. The induced moment at support B, <em>M</em>B, is called the carryover moment. The carryover factor is expressed as the ratio<br><img src=""000752.png""> <br>The associated carryover factor is one-half. Option B is correct.<br><br>**<em>The answer is $B\$.</em>**","ME_Exam,Problem_60"
"A specimen is tested using the Brinell hardness test and determined to have a BHP number of 98. Its tensile strength is most nearly<br><br>$A\$<br><br>9.8 ksi<br><br>$B\$<br><br>49 ksi<br><br>$C\$<br><br>74 ksi<br><br>$D\$<br><br>98 ksi","See the <em>NCEES Handbook</em>, Materials Science section. The tensile strength of a material is related to its hardness.<br><img src=""000705.png""> <br>**<em>The answer is $B\$.</em>**","ME_Exam,Problem_61"
"The stress at which a material will experience permanent deformation is called the<br><br>$A\$<br><br>yield stress<br><br>$B\$<br><br>ultimate stress<br><br>$C\$<br><br>elastic limit<br><br>$D\$<br><br>proportional limit","The stress is defined as force per unit area. It is also defined as<br><img src=""000714.png"">  <br>The stress at which a material will experience permanent deformation is called the yield stress. The yield stress is the onset when the material is no longer elastic and undergoes a permanent set. It is shown as the yield point.<br><img src=""000090.png"">  <br>**<em>The answer is $A\$.</em>**","ME_Exam,Problem_62"
"An aluminum type Al 2014-T651 plate has a 0.58 in long crack in its center. The plate is subjected to tension as shown.<br><img src=""000532.png"">  <br>Assume that the plate is infinitely wide and its geometrical factor is unity. The critical value of stress intensity at which catastrophic crack propagation will occur is most nearly<br><br>$A\$<br><br>23 ksi<br><br>$B\$<br><br>29 ksi<br><br>$C\$<br><br>36 ksi<br><br>$D\$<br><br>651 ksi","See the <em>NCEES Handbook</em>, Materials Science/Structure of Matter section. Fracture toughness depends on the applied stress and the crack length. The stress intensity at which the material will fail is<br><img src=""000772.png""> <br>It is given that <em>Y</em> = 1. Therefore, maximum applied stress is<br><img src=""000061.png""> <br><br>*<em>step 1: </em><em><br><br>For central crack, crack length = 2</em>a<em>. Therefore,<br><img src=""000181.png""> <br><br></em><em>step 2: </em><em><br><br>For the plate material,<br><img src=""000197.png""><br><br></em><em>step 3: </em><em><br><br>Apply the formula and determine critical stress. Therefore,<br><img src=""000379.png""> <br><br></em>*<em>The answer is $A\$.</em>**","ME_Exam,Problem_63"
"Which of the following statements is correct?<br><br>$A\$<br><br>Hardenability is a measure of resistance of plastic deformation as measure by indentation.<br><br>$B\$<br><br>Hardenability and hardness are synonymous.<br><br>$C\$<br><br>Hardenability can be measured in the state the metal is in.<br><br>$D\$<br><br>Hardenability can be gauged by using the Jominy curves.","See the <em>NCEES Handbook</em>, Materials Science/Structure of Matter section. Hardness is resistance to penetration; hardenability is the “ease” with which hardness can be obtained.<br><br>Hardness, and not hardenability, is a measure of resistance of plastic deformation as measured by indentation. Hardenability is the ability or potential of a steel to achieve a certain hardness at a given depth, upon suitable heat treatment and quench. The two terms are not synonymous. Therefore, the statements A and B are incorrect.<br><br>Hardenability is not for all metals or their alloys. Hardness can be measured in metals in any condition. Hardenability presumes that the steels will be heat-treated to achieve a targeted hardness at a given depth. Therefore, statement C is incorrect.<br><br>It is true that hardenability can be gauged by using the Jominy $H-band\$ or curves. The hardenability varies with the steel chemistry and the quenching rates, as shown in the <em>NCEES Handbook</em> graph.<br><br>**<em>The answer is $D\$.</em>**","ME_Exam,Problem_64"
"Which one of the following statements is true about cold work?<br><br>$A\$<br><br>It improves toughness and impact strength.<br><br>$B\$<br><br>It does not affect hardness.<br><br>$C\$<br><br>It is measured only qualitatively.<br><br>$D\$<br><br>It produces good surface finish on the metal.","The cold working process reduces toughness, impact strength, and ductility. Therefore, statement A is incorrect. The cold working improves hardness. Therefore, statement B is incorrect.<br><br>The cold work $CW\$ is a measure of the degree of plastic deformation. For example, cold work done to reduce the crosssection of a rod can be calculated as follows:<br><img src=""000600.png"">  <br>CW can also be expressed in percentage terms. Therefore, statement C is incorrect.<br><br>The cold working process produces good surface finish on the metal. Therefore, statement D is correct.<br><br>**<em>The answer is $D\$.</em>**","ME_Exam,Problem_65"
"Which one of the following statements is INCORRECT?<br><br>$A\$<br><br>Corrosion is a chemical reaction in which there is transfer of electrons from one chemical species to another.<br><br>$B\$<br><br>There is no method of measuring absolute value of an electrode potential.<br><br>$C\$<br><br>The metals having electrode potential lower than that of hydrogen are known as anodic or active metals.<br><br>$D\$<br><br>In corrosion, surface of the object changes from one element into another element.","See the <em>NCEES Handbook</em>, Chemistry and Biology Oxidation Potentials for Corrosion Reactions table.<br><br>It is true that corrosion is a chemical reaction. In the corrosion process, there is a transfer of electrons from one chemical species to another. Therefore, option A is a correct statement.<br><br>It is true that there is no method of measuring the absolute value of an electrode potential. All electrode potentials are determined under a standard condition with reference to a standard hydrogen electrode whose value is considered as zero, as shown in the table. Therefore, option B is a correct statement.<br><br>The metals having electrode potential lower than that of hydrogen are known as anodic metals, and not as cathodic metals. Option C is a correct statement.<br><br>The surface of the object changes from an element to a compound and not to another element. For example, aluminum develops a thin oxidation layer immediately upon exposure to the atmosphere. The oxide film protects the surface from further oxidation. This is a change from an element to a compound. Therefore, option D is an incorrect statement.<br><br>**<em>The answer is $D\$.</em>**","ME_Exam,Problem_66"
"A hip joint is a ball-and-socket type of joint and is susceptible to fatigue and fracture. The materials that can be considered for the joint replacement are listed in the <em>NCEES Handbook</em>, Mechanics of Materials: Average Mechanical Properties of Typical Engineering Materials table. Assuming the materials have comparable biocompatibility and corrosion resistance when used in hip joint replacement, the material that is the most suitable for the joint replacement is <em>   </em>. Enter your response in the blank.","A relatively large range of rotary motion is required at the hip by a ball-and-socket type of joint. The joint is susceptible to fatigue and fracture. Diseased and fractured joint have been successfully replaced by a metallic joint. The problem statement isolates the fatigue and fracture as the sole criterion for selection.<br><br>The term “fatigue fracture” is defined as the fracture that is caused by repeatedly applied fatigue stresses. The fatigue strength is directly related to the ultimate strength of the metal. The fatigue fracture stresses are well below the tensile strength of the metal or alloy used. The higher the tensile strength, the higher the fatigue fracture stress, given the fatigue stress level.<br><br>*<em>step 1: </em><em><br><br>Determine the ultimate strength of the typical engineering materials: See the </em>NCEES Handbook<em>, Mechanics of Materials: Average Mechanical Properties of Typical Engineering Materials table. Select materials that have the highest yield stress and ultimate strength, as shown:<br>     Material Yield stress,  <br></em>σ*<em>y</em> $ksi\$ Ultimate strength,  <br><em>σ</em><em>u</em> $ksi\$  A. Stainless steel 304 30 75   B. Aluminum 2014-T6 60 68  C. Titanium alloy   <br>$Ti-6Al-4V\$ 134 145  D. Bronze C86100 50 95 <br><br>*<em>step 2: </em><em><br><br>Select the material with the highest ultimate strength. It is titanium alloy $Ti-6Al-4V\$.<br><br></em>*<em>The answer is titanium alloy.</em>**","ME_Exam,Problem_67"
"A vehicle rubber tire is inflated so that its pressure gauge reading is 29.5 psi of air under standard atmospheric pressure. Its atmospheric pressure value is most nearly<br><br>$A\$<br><br>0.5 atm<br><br>$B\$<br><br>1.0 atm<br><br>$C\$<br><br>2.0 atm<br><br>$D\$<br><br>5.0 atm","See the <em>NCEES Handbook</em>, Units and Conversion Factors section.<br><img src=""000228.png"">  <br>**<em>The answer is $C\$.</em>**","ME_Exam,Problem_68"
"A dam is 100 ft long and 13 ft high from the base. The water behind the dam is 12 ft deep. The total lateral force in kips caused by the hydrostatic pressure at the base of the dam, rounded to the nearest integer, is most nearly <em>   </em>. Enter your response in the blank.","The dam acts as a retaining wall to resist the water lateral pressure. See the <em>NCEES Handbook</em>, Fluid Mechanics section, for horizontal stress profiles and force for active forces on retaining wall per unit wall length. The total lateral force caused by the hydrostatic pressure at base of the dam is also called a sliding force. The maximum hydrostatic pressure at depth, <em>h</em>, from the top is<br><img src=""000660.png""> <br>In this equation, <em>γ</em>water is the specific weight of the water, or 62.4 lbf/ft3, and <em>h</em> is the height of the water column. The figure has the corresponding lateral force per unit length.<br><img src=""000611.png"">  <br>The corresponding hydrostatic force per unit width of the wall is<br><img src=""000778.png""> <br>The force equals the area under the hydrostatic pressure diagram. The maximum lateral force is at the base, is shown in the figure. The water height above the base is<br><img src=""000504.png"">  <br>The pressure at the base is<br><img src=""000077.png""> <br>For the 100 ft length of the dam, the total lateral pressure at the base is<br><img src=""000720.png"">  <br>**<em>The answer is 449 kips.</em>**","ME_Exam,Problem_69"
"A nozzle with a 1 in diameter delivers a jet of 50°F water at a velocity of 300 ft/sec. A perpendicular plate is installed which moves at a speed of 50 ft/sec in the direction of the water jet. The work done by the jet is most nearly<br><br>$A\$<br><br>50 hp<br><br>$B\$<br><br>60 hp<br><br>$C\$<br><br>70 hp<br><br>$D\$<br><br>80 hp","See the <em>NCEES Handbook</em>, $1\$ Fluid Mechanics section for formulas and $2\$ Units and Conversion Factors section. Two equations are given in the <em>NCEES Handbook</em>, one equation for the force exerted on the plate and the other for work done. For a moving plate, work done is<br><img src=""000280.png""> <br>It is given that the plate moves in the direction of the jet. Therefore, the angle α is 180°. Since cos 180° is zero, the work equation becomes<br><img src=""000791.png""> <br><br>*<em>step 1: </em><em><br><br>Determine the jet area.<br><img src=""000403.png""><br><br></em><em>step 2: </em><em><br><br>Determine jet mass flow rate hitting the moving plate.<br><img src=""000606.png""> <br><br></em><em>step 3: </em><em><br><br>Apply the work-done formula.<br><img src=""000780.png""><br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_70"
"A 6 in diameter pipeline is 1000 ft long. Oil weighing 57 pcf and having a kinematic viscosity of 0.02 ft2/sec is pumped through the pipe. If 22 tons/hr of oil is pumped through the pipeline, the Reynolds number of the flow is most nearly<br><br>$A\$<br><br>31<br><br>$B\$<br><br>2300<br><br>$C\$<br><br>3100<br><br>$D\$<br><br>93,000","See the <em>NCEES Handbook</em> for: $1\$ Fluid Mechanics section for formulas, and $2\$ the Units and Conversion Factors section. The head loss in the pipe depends on the flow’s Reynolds number.<br><img src=""000557.png""> <br><br>*<em>step 1: </em><em><br><br>Determine oil flow velocity. The pipe area is<br><img src=""000233.png""> <br>Determine the discharge, </em>Q<em>, from the known oil weight.<br><img src=""000235.png""> <br>Determine the oil flow velocity.<br><img src=""000563.png""> <br><br></em><em>step 2: </em><em><br><br>Determine the Reynolds number.<br><img src=""000641.png"">  <br>Since the Reynolds number is less than 2000, the oil flow is laminar.<br><br></em>*<em>The answer is $A\$.</em>**","ME_Exam,Problem_71"
"A billboard 2 m wide and 1 m tall is mounted on top of a 5 m long pole. The pole diameter is 20 cm. The billboard is subjected to 65 km/h wind. The kinematic viscosity of air is 1.47 × 10−5 m2/s.<br><img src=""000529.png"">  <br>What, most nearly, is the drag coefficient on the pole?<br><br>$A\$<br><br>0.4<br><br>$B\$<br><br>1.0<br><br>$C\$<br><br>2.1<br><br>$D\$<br><br>3.0","Calculate the Reynolds number for the pole. The wind velocity is<br><img src=""000022.png"">  <br>The Reynolds number is<br><img src=""000046.png""> <br>Use the Drag Coefficient for Spheres, Disks, and Cylinders figure given in the Fluid Mechanics section of the <em>NCEES Handbook</em> to find the drag coefficient for a cylinder with a Reynolds number of 250,000. The corresponding factor is 1.0.<br><img src=""000603.png"">  <br>**<em>The answer is $B\$.</em>**","ME_Exam,Problem_72"
"Dry saturated steam at 10 bar with negligible velocity enters a convergent nozzle and is discharged at a pressure of 1 bar. Assuming no losses, the velocity of steam leaving the nozzle is most nearly<br><br>$A\$<br><br>10 m/s<br><br>$B\$<br><br>103 m/s<br><br>$C\$<br><br>143 m/s<br><br>$D\$<br><br>453 m/s","In a convergent nozzle, the cross-sectional area of the nozzle decreases continuously from entrance to exit as shown.<br><img src=""000323.png"">  <br>The mass of the fluid passing through the nozzle remains constant, and the fluid’s heat energy is converted to kinetic energy with some loss. In an isentropic process, the loss is neglected. See the <em>NCEES Handbook</em>: $1\$ Fluid Mechanics section for energy formula, $2\$ Thermodynamics section for steam tables, and $3\$ the Units and Conversion Factors section. In an ideal gas for an isentropic process, the energy relationship $per unit mass\$ between the entry and exit points is<br><img src=""000355.png"">  <br><br>*<em>step 1: </em><em><br><br>It is known that the steam velocity at the entrance is negligible. Therefore,<br><img src=""000627.png""><br><br></em><em>step 2: </em><em><br><br>The nozzle pressure at the inlet is known.<br><img src=""000692.png""> <br>From steam tables, the corresponding pressure, enthalpy is<br><img src=""000129.png"">  <br>At the nozzle exit, the pressure is<br><img src=""000159.png""> <br>From steam tables, the corresponding pressure, enthalpy is<br><img src=""000668.png""> <br><br></em><em>step 3: </em><em><br><br>Determine the enthalpy drop in Joule-units.<br><img src=""000320.png""><br><br></em><em>step 4: </em><em><br><br>Determine the velocity of steam leaving the nozzle.<br><img src=""000268.png""> <br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_73"
"A centrifugal pump runs at a speed of 750 rpm. In order to double the discharge, it is proposed to install two such pumps in parallel for the pumping against a static head of 50 ft through 4000 ft of 12 in main. Both pumps have identical efficiencies. The friction loss of the pipeline for the pumps running in parallel as compared to a single pump operating is most nearly<br><br>$A\$<br><br>0.5<br><br>$B\$<br><br>1<br><br>$C\$<br><br>2<br><br>$D\$<br><br>4","For the frictional resistance or head loss for fluid flowing a segment of pipeline, use the Darcy-Weisbach equation, as given in the given in the <em>NCEES Handbook</em>, Fluid Mechanics section.<br><img src=""000001.png""> <br><br>*<em>step 1: </em><em><br><br>Express the equation in terms of fluid discharge, </em>Q<em>.<br><img src=""000327.png""><br><br></em><em>step 2: </em><em><br><br>Use the above velocity expression in the Darcy-Weisbach equation for a single pump operating.<br><img src=""000783.png""> <br><br></em><em>step 3: </em><em><br><br>With two pumps in parallel, the discharge is doubled while the pipe size remains the same. The new discharge is </em>Q<em>2 = 2</em>Q*<em> <br><br>The head loss for two pumps is<br><img src=""000387.png"">  <br>Therefore,<br><img src=""000143.png""> <br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_74"
"A family of pumps has a fixed impeller diameter of 6 3/4 in, an operating speed of 1750 rpm, and a discharge rate of 80 gpm. What, most nearly, is the brake power $BHP\$ requirement?<br><br>$A\$<br><br>3/4 hp<br><br>$B\$<br><br>1 hp<br><br>$C\$<br><br>1 1/2 hp<br><br>$D\$<br><br>2 hp","The curves for pumps with 1750 rpm are given in the <em>NCEES Handbook</em>, Fluid Mechanics section.<br><br>*<em>step 1: </em><em><br><br>Locate the curve $C\$ for the 6 3/4 in diameter pumps.<br><br></em><em>step 2: </em><em><br><br>The </em>x<em>-axis shows discharge rates. Locate </em>Q<em> = 80 gpm and read vertically to the pump curve.<br><br></em><em>step 3: </em><em><br><br>The remaining parameters are read at this point. At a capacity of 80 gpm, the curve for 6 3/4 diameter curve intersects the line for 1 hp.<br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_75"
"A 1 hp, 6 in diameter impeller pump with an operating speed of 1500 rpm is being replaced by a pump having the same geometrical design family operating under similar dynamics. The new pump has a diameter of 8 in and an operating speed of speed of 2000 rpm. Both pumps are used for pumping water. The power requirement for new pump is most nearly<br><br>$A\$<br><br>2 hp<br><br>$B\$<br><br>4 hp<br><br>$C\$<br><br>8 hp<br><br>$D\$<br><br>10 hp","The scaling laws and performance curves for pumps are given in the <em>NCEES Handbook</em>, Fluid Mechanics section. The power requirement of the new pump can be determined using the relation<br><img src=""000451.png""> <br><br>*<em>step 1: </em><em><br><br>Since both pumps are used to pump water, the fluid density is<br><img src=""000099.png""><br><br></em><em>step 2: </em><em><br><br>Apply the given pump properties to determine the power requirement.<br><img src=""000758.png""><br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_76"
"A dam is modeled on a scale of 16:1. The protype requires a velocity of 4 ft/sec. The velocity at which the model should be tested is<br><br>$A\$<br><br>0.25 ft/sec<br><br>$B\$<br><br>1 ft/sec<br><br>$C\$<br><br>2 ft/sec<br><br>$D\$<br><br>4 ft/sec","The basis of dimensional analysis is that all terms of any correct physical equation must be dimensionally homogeneous. This implies that the power to which fundamental dimensions are raised must be the same on both the prototype and its model. Since gravity is the dominant force in the design of dams, the Froude number is be used for similitude. The Froude number is defined as the ratio of inertial force to gravity force.<br><br>*<em>step 1: </em><em><br><br>Use Froude number formulas given in the </em>NCEES Handbook<em>, Fluid Mechanics section.<br><img src=""000761.png"">  <br>It is expressed as<br><img src=""000371.png""><br><br></em><em>step 2: </em><em><br><br>Using the above equation, determine flow velocity for model.<br><img src=""000679.png""><br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_77"
"A spherical vessel is 2 m in diameter and contains air at 19°C and at 750 mm mercury. The air mass in the vessel is most nearly<br><br>$A\$<br><br>0.15 kg<br><br>$B\$<br><br>0.50 kg<br><br>$C\$<br><br>1.1 kg<br><br>$D\$<br><br>5.0 kg","*<em>step 1: </em><em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics and the Units and Conversion Factors sections. To determine the mass, </em>m,<em> use the ideal gas relation.<br><img src=""000736.png""> <br><br></em><em>step 2: </em><em><br><br>It is given that the initial pressure is<br><img src=""000571.png""><br><br></em><em>step 3: </em><em><br><br>Convert the temperature to kelvins.<br><img src=""000058.png""> <br><br></em><em>step 4: </em><em><br><br>The vessel volume is given in the Mensuration of Areas and Volumes table in the </em>NCEES Handbook<em>. For a sphere,<br><img src=""000788.png""> <br><br></em><em>step 5: </em><em><br><br>The molecular weight of air is 28.966 g/mol, as given in the Environmental Engineering section of the </em>NCEES Handbook<em>. The universal gas constant, </em>R<em>, is given by<br><img src=""000574.png""> <br><br></em><em>step 6: </em><em><br><br>Use the parameters computed above to determine mass.<br><img src=""000244.png""> <br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_78"
"A gas mass has a volume of 1 m3 at a pressure of 2 bar and a temperature of 100°C. It is compressed at a constant pressure to a volume of 0.8 m3. The work done in compressing the gas is most nearly<br><br>$A\$<br><br>1.2 kJ<br><br>$B\$<br><br>2.5 kJ<br><br>$C\$<br><br>20 kJ<br><br>$D\$<br><br>40 kJ","See the <em>NCEES Handbook</em>, Thermodynamics section. The problem states a special case of closed systems $with no change in kinetic or potential energy\$. The pressure is constant and energy is used to compress the gas. The work done is the hatched area shown.<br><img src=""000678.png"">  <img src=""000152.png"">  <br><br>*<em>step 1: </em><em><br><br>Determine pressure in Pascal units.<br><img src=""000625.png""><br><br></em><em>step 2: </em><em><br><br>Determine work done in kilojoules.<br><img src=""000154.png""><br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_79"
"1 m3 of propane gas is compressed isentropically from an initial pressure of 1 bar to 15 bar at 289K. The temperature change is most nearly<br><br>$A\$<br><br>16°C<br><br>$B\$<br><br>33°C<br><br>$C\$<br><br>57°C<br><br>$D\$<br><br>81°C","An isentropic process is a process in which the working substance neither receives heat nor gives heat to its surrounding. The process takes place without a change of entropy. It is a special case of an adiabatic process that is reversible. The work transfers of the system are frictionless, and there is no transfer of heat or matter. As such, it is an idealized process. The problem states a special case of closed systems $with no change in kinetic or potential energy\$. The temperature is constant, and energy is used to compress the gas. The work done is the hatched area shown. See the <em>NCEES Handbook</em>, Thermodynamics section.<br><img src=""000018.png"">  <br><br>*<em>step 1: </em><em><br><br>Determine volume in the compressed state. It is given that for the isentropic process<br><img src=""000654.png"">  <img src=""000512.png""> <br>Use the Thermal and Physical Property Tables given in the </em>NCEES Handbook<em>. For propane, </em>k =<em> 1.12.<br><br>It is given that the process is isentropic. Therefore,<br><img src=""000201.png""> <br>The initial volume is known. Calculate the final volume.<br><img src=""000478.png""> <br><br></em><em>step 2: </em><em><br><br>Determine the final temperature using Charles’ law.<br><img src=""000147.png""> <br>All parameters are known. Therefore, the final temperature is<br><img src=""000295.png""> <br><br></em><em>step 3: </em><em><br><br>Determine change in temperature.<br><img src=""000559.png""> <br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_80"
"A steam turbine is used to generate power. 5 lbm/sec of steam enters the turbine with a velocity of 50 ft/sec and enthalpy of 1000 Btu/lbm. The steam is expanded to a velocity of 100 ft/sec and an enthalpy of 800 Btu/lbm as it enters the condenser. The heat loss from the turbine casing is 49 Btu/sec. Assuming no loss in potential energy, the power generated at the turbine shaft is most nearly<br><br>$A\$<br><br>800 Btu/sec<br><br>$B\$<br><br>950 Btu/sec<br><br>$C\$<br><br>1000 Btu/sec<br><br>$D\$<br><br>1050 Btu/sec","The problem states a steady flow system which does not change with time. See the <em>NCEES Handbook</em>, Thermodynamics section. The system general equation is given by<br><img src=""000218.png""> <br><br>*<em>step 1: </em><em><br><br>In this case, the mass at the inlet equals the mass at the exit, and there is no change in its elevation. Therefore, there is no change in the potential energy. Simplify the equation to determine work done.<br><img src=""000570.png""> <br><br></em><em>step 2: </em><em><br><br>Determine the net rate of work out of the system.<br><img src=""000495.png""><br><br>Use the conversion factor from the </em>NCEES Handbook<em> to convert ft-lbf units to Btu units. Apply the formula.<br><img src=""000675.png"">  <br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_81"
"A steam power plant is supplied with dry saturated steam at a pressure of 200 psi. It exhausts into a condenser at 2.5 psi and has a saturated liquid enthalpy level of 102 Btu/lbm. The Rankine $isentropic\$ efficiency of the turbine is most nearly<br><br>$A\$<br><br>26%<br><br>$B\$<br><br>32%<br><br>$C\$<br><br>36%<br><br>$D\$<br><br>63%","The problem involves reading values off the steam tables or the Mollier diagram. See the <em>NCEES Handbook</em>, Thermodynamics section, steam tables, Mollier $<em>h, s</em>\$ diagram for steam, and Rankine cycle diagrams. Turbines are considered adiabatic systems. There is no heat transfer in a turbine, and the entropy change is considered zero. Changes in enthalpies are considered to determine a turbine’s isentropic efficiency.<br><img src=""000585.png"">  <br>Steam tables provide the needed values to calculate <em>η</em>. However, the tables given in the <em>NCEES Handbook</em> are in SI units, and the problem is stated in Btu units. The unit conversion is time consuming. Use the Mollier diagram that is in Btu units.<br><br>*<em>step 1: </em><em><br><br>Using the Mollier diagram, locate the point at the intersection of the saturation line and 200 psi pressure line and determine the corresponding enthalpy.<br><img src=""000304.png"">  <img src=""000715.png""> <br><br></em><em>step 2: </em><em><br><br>Keeping the entropy constant as determined in step 1, draw a straight line down to the 2.5 psi pressure line, noted as point 4 as shown. The corresponding enthalpy is<br><img src=""000560.png""> <br><br></em><em>step 3: </em><em><br><br>Use the exit saturated liquid enthalpy level given the problem statement, </em>h<em>4</em>s<em> = 102 Btu/lbm. Use the enthalpy values in Btu/lbm and determine the turbine efficiency.<br><img src=""000040.png""><br><br></em>*<em>The answer is $A\$.</em>**","ME_Exam,Problem_82"
"A diesel engine has a compression ratio of 10:1. Its fuel is cut off at 7% of the stroke. Using the cold air standard, its efficiency is most nearly<br><br>$A\$<br><br>36%<br><br>$B\$<br><br>51%<br><br>$C\$<br><br>56%<br><br>$D\$<br><br>61%","A diesel cycle is shown.<br><img src=""000547.png"">  <br>An ideal diesel cycle consists of two reversible adiabatic or isentropic processes, a constant-pressure process, and a constant-volume process. See the <em>NCEES Handbook</em>, Mechanical Engineering section. The engine efficiency is<br><img src=""000710.png"">  <br><br>*<em>step 1: </em><em><br><br>From Thermal and Physical Property Tables $at room temperature\$, the ratio </em>k<em> for air = 1.4.<br><br></em><em>step 2: </em><em><br><br>It is given that the volume ratio is<br><img src=""000245.png""> <br><br></em><em>step 3: </em><em><br><br>Determine, the cutoff ratio, </em>r*<em>c</em>. Let <em>V</em>2 = 1 unit. Therefore, <em>V</em>1 = 10 units. The volume at fuel cutoff is<br><img src=""000659.png""> <br>The cutoff ratio is<br><img src=""000041.png"">  <br>The efficiency is<br><img src=""000764.png""> <br><br>**<em>The answer is $C\$.</em>**","ME_Exam,Problem_83"
