"Which one of the following is an extensive property of a single component system in thermodynamics?

$A$

volume

$B$

pressure

$C$

specific volume

$D$

temperature","A single component system in thermodynamics has two types of properties: intensive and extensive. The intensive properties are independent of mass; and the extensive properties are proportional to the mass of the system.

For example, the pressure and temperature are independent of the mass. Therefore, they are considered as the intensive properties.

The ratio of any extensive property of the system to the mass of the system is called the specific property. For example, specific volume is defined as volume per unit mass. While volume depends on the mass of the system, the specific volume is independent of the mass. Therefore, it is an intensive property of the system. Thus, options B, C, and D are intensive properties.

***The answer is $A$.***","ME_Exam,Problem_78",,,,
"2 kg of steam is contained in a rigid container under 0.2 MPa pressure at 300°C. In order to double the pressure, the energy that should be added is most nearly

$A$

1970 kJ

$B$

2810 kJ

$C$

3190 kJ

$D$

3890 kJ","**

See the *NCEES Handbook*, Thermodynamics section.

**step 1: **

Apply the first law of thermodynamics, which states that the energy is conserved in a heat system and that, if no mass crosses the boundary, then energy change is
 
Since the changes in kinetic and potential energy are zero in this case, heat energy change is
  
Since the container is rigid, no work is done. Therefore, heat energy is
 

**step 2: **

From the superheated water pressure table for <em>p</em> = 0.2 MPa and 300°C,
 

**step 3: **

For state 2, because the container is rigid, specific volume


**step 4: **

Determine the values of internal energy and temperature for the required pressure of 0.4 MPa. For this, use the superheated water pressure table $for constant pressure$. Select constant pressure, <em>p</em> = 0.4 MPa. The table does not have the values pertaining to the specific volume of 1.3162 m3/kg. Therefore, select two rows that bound the specific volume value and then interpolate. The two rows are
     <em>T</em> $°C$ <em>v</em> $m3/kg$ <em>u</em> $kJ/kg$   800 1.2372 3662.4  900 1.3529 3853.9  
By interpolation, corresponding with the known specific volume at state 2,


**step 5: **

Apply the heat energy equation for rigid containers.
 

***The answer is A.***","ME_Exam,Problem_79",,000283.png,,
"A condenser inlets 10 kg/s of saturated water vapor at 1 MPa from a turbine and cools it by heating water from 20°C to 30°C. The pressure remains constant. What is the mass flux in kg/s, rounded to the nearest integer? *   * Enter your response in the blank.","**

See the *NCEES Handbook*, Thermodynamics section.

**step 1: **

Draw the *T-v* diagram for the compressor as shown. At point 1, vapor is superheated and under constant pressure from point 1 to 2. At point 2, the vapor is saturated. Between points 2 and 3, the vapor starts phasing from saturated vapor to saturated liquid. The process is complete at point 3.
 

**step 2: **

Apply the first law of thermodynamics. The heat transfer needed to decrease the temperature of a flowing mass, *m ̇*, from point 2 to point 3 under constant pressure is


**step 3: **

For a constant pressure of 1 MPa, see the steam tables, and read the enthalpy change value, <em>h</em>fg. The corresponding energy loss is


**step 4: **

The heat loss is used to heat the flowing water mass, *m ̇*<em>w</em>.
 
See the Thermal and Physical Property Tables in the *NCEES Handbook* and read the specific heat value of water at constant pressure. Use temperature values in kelvins. 
 

**step 5: **

Equate the input and output energy levels.
 

***The answer is 482 kg/s.***","ME_Exam,Problem_80",,000248.png,,
"1 lbm of steam is expanded isentropically from an initial pressure of 1000 psia and 900°F to atmospheric pressure. What are its drop in enthalpy, in Btu, and the constant moisture, as a percentage? Round your answer to the nearest integer. *   * Enter your response in the blank.","**

See the *NCEES Handbook*, Thermodynamics section, Mollier $<em>h</em>, <em>s</em>$ Diagram for Steam.
  

**step 1: **

Locate the initial pressure of 1000 psia and 900°F on the diagram as point A. Enthalpy, <em>h</em>A = 1450 Btu/lbm of steam.

**step 2: **

It is given that the steam expands isentropically. Therefore, draw a straight line down to the standard atmospheric pressure line, shown as point B. The enthalpy is <em>h</em>B = 1051 Btu/lbm of steam.

**step 3: **

Determine the drop in enthalpy for 1 lbm of steam.


**step 4: **

At point B, read constant moisture. It is 10%.

***The answer is 399 Btu drop in enthalpy, and 10% constant moisture.***","ME_Exam,Problem_81",,000505.png,,
"Choose the definitions of carburetor and piston from the statements described below.

$A$

It is a device to keep the engine speed, more or less, uniform at all load conditions.

$B$

It is a device that mixes air and fuel in an appropriate air-fuel ratio for combustion.

$C$

It is a device for firing the explosive mixture in an internal combustion engine.

$D$

It is a device used to change phase in a cycle.

$E$

It is a device to transfer force from expanding gas in the cylinder.

     Carburetor definitions:  Piston definitions:","**

See the *NCEES Handbook*, Thermodynamics specifications. The knowledge area is part of the specification, but no information is provided in the *NCEES Handbook*.

The device to keep the engine speed more or less uniform at all load conditions is called a governor. Therefore, option A is incorrect.

The device that mixes air and fuel in an appropriate air-fuel ratio for combustion is called a carburetor. Therefore, option B is a correct choice.

The device for firing the explosive mixture in an internal combustion engine is called a spark plug. Therefore, option C is incorrect.

The piston transfers power to a crankshaft via a piston rod and/or connecting rod. The device used to change phase in a cycle is called a compressor or an expansion chamber. Therefore, option D is incorrect.

The device to transfer force from expanding gas in the cylinder is called a piston. Therefore, option E is correct.

Options A, C, and D are incorrect, and options B and E are correct.

***The answer is carburetor $B$ and piston $E$.***","ME_Exam,Problem_82",,,,
A heat engine absorbs 5000 J of energy from a hot reservoir at 500K and rejects 4000 J of heat energy to a cold reservoir at 300K. What is the efficiency $as a percentage$ with respect to the Carnot cycle? *   * Enter your response in the blank.,"**

See the *NCEES Handbook*, Thermodynamics section. If a heat cycle takes in heat <em>Q</em><em>H</em> at a high temperature <em>T</em><em>H</em> and rejects heat <em>Q</em><em>L</em> at a low temperature, <em>T</em><em>L</em>, then its efficiency is given by
  

**step 1: **

Draw a line system diagram as shown here and determine work, <em>W</em>.
 

**step 2: **

Determine the efficiency of the system using the formula


**step 3: **

The Carnot cycle is considered to be the most efficient cycle, and its efficiency is
 

**step 4: **

Determine the ratio of efficiencies.


***The correct answer is 0.5.***","ME_Exam,Problem_83",,000062.png,,
Refrigerant R-410A is used in a cycle which operates between 30 psia and 200 psia. The refrigerant leaves the condenser as saturated liquid and enters the compressor as saturated vapor. What is the heat rejected in the condenser rounded to the nearest 10 Btu/lbm? *   * Enter your response in the blank.,"**

See the *NCEES Handbook*, Thermodynamics section. The cycle described in the problem is a refrigeration cycle. Pressure versus enthalpy curves and property tables for R-410A are given in the *NCEES Handbook*.

**step 1: **

Use the <em>p</em>-<em>h</em> diagram and the given pressures and draw the cycle as shown.
 

**step 2: **

Use the table and read off the following values at the saturated liquid-vapor dome. For 30 psia saturated vapor,
 
For 200 psia, constant pressure saturated liquid,


**step 3: **

At point 3, entropy <em>s</em>3 = <em>s</em>1 = 0.2675 Btu/lbm. Use the *p-h* diagram and interpolate between the <em>s</em> = 0.26 and <em>s</em> = 0.28 isentropic lines to obtain the entropy value at point 3. Read the enthalpy value at point 3 as close as possible. For 200 psia and <em>s</em> = 0.2675 Btu/lbm,
 

**step 4: **

Determine the heat rejected in the condenser.
 

***The correct answer is 100 Btu/lbm.***","ME_Exam,Problem_84",,000362.png,,
"8 kg of oxygen and 7 kg of nitrogen are mixed. Both gases have a temperature of 57°C and a pressure of 1.1 bar. Both temperature and pressure are kept constant after mixing. What is the change in specific entropy in oxygen, in kJ/K? Round your answer to the nearest 0.01 kJ/K. *   * Enter your response in the blank.","**

See the *NCEES Handbook*, Chemistry and Thermodynamics sections. The change in entropy in a nonreacting gas mixture depends on the mixing process. In this case, both temperature and pressure are kept constant, and volume is allowed to vary. For each gas in the mixture, the change in specific entropy is
 

**step 1: **

Determine the volume of each gas.
     

**step 2: **

Determine the constant of each gas. The universal gas constant, *R ̄*, is 8.314. The gas constant is specific to each gas and is given by the expression
 
For oxygen and nitrogen, the gas constants are
 

**step 3: **

Determine the change in specific entropy in oxygen.


***The answer is 0.18 kJ/K.***","ME_Exam,Problem_85",,000015.png,,
Atmospheric air at 29.921 in of mercury pressure has 80°F dry-bulb temperature and 60°F wet-bulb temperature. What is the relative humidity as a percentage and the dew point in °F rounded to the nearest integer? *   * Enter your response in the blank.,"**

See the *NCEES Handbook*, Thermodynamics section. Use the psychrometric chart and read off the results as shown. The chart is a plot of atmospheric air properties as a function of dry-bulb temperature $<em>t</em>db$.
  

**step 1: **

The air condition is 80°F dry-bulb temperature, <em>t</em>db, and 60° F wet-bulb temperature, <em>t</em>wb. Locate the condition on the chart at point A.

**step 2: **

Read the relative humidity along the relative humidity curve. It is 30%.

**step 3: **

From point A, draw a horizontal line meeting the saturation curve at point B as shown. The dew-point temperature, <em>t</em>dp, as read on the saturation curve is 46°F.

***The answer is relative humidity = 30%, dew-point temperature = 46°F.***","ME_Exam,Problem_86",,000769.png,,
1 kg of methane is burned in air. What is the mass in kilograms of the products of combustion rounded to the nearest integer? *   * Enter your response in the blank.,"**

See the *NCEES Handbook*, Thermodynamics section. The stoichiometric equation for combustion of methane in air given in the <em>Handbook</em> is
 
The equation shows that it takes two volumes of oxygen to burn one volume of methane. To calculate mass products of combustion, use the periodic table of elements given in the Chemistry section of the *NCEES Handbook*. In terms of moles, the above equation becomes
 
To determine the products of combustion for 1 kg methane, divide both sides of the equation by 16.
  
***The answer is 21 kg.***","ME_Exam,Problem_87",,000164.png,,
"Which of the following statements is correct?

$A$

Law of cooling: Heat transferred from a hot body to a cold body is directly proportional to the surface area and the temperature gradient between the two bodies.

$B$

Fourier’s law states
 
The term <em>x</em> in the equation stands for the distance between two bodies.

$C$

Convection is a process of heat transfer from a hot body to cold body, in a straight line, without affecting the intervening medium.

$D$

Thermal conductivity of solid metals decreases with an increase in temperature.","**

See the *NCEES Handbook*, Heat Transfer section. Newton’s law of cooling states that the heat transferred from a hot body to a cold body is directly proportional to $1$ the surface area of the heat flow and $2$ the difference of temperatures between the two bodies. The formula for the Newton’s cooling law is
 
Therefore, statement A is incorrect.

Fourier’s law concerns the heat conduction. In conduction, heat transfers from one particle of the body to the other. The term <em>x</em> refers to the thickness of the body through which heat flows. Therefore, statement B is incorrect.

Radiation is a process of heat transfer from a hot body to cold body, in a straight line, without affecting the intervening medium. Therefore, statement C is incorrect.

Thermal conductivity of solid metals decreases with increase in temperature; and thermal resistivity of solid metals increases with increase in temperature. Therefore, statement D is correct.

***The answer is $D$.***","ME_Exam,Problem_88",000370.png,000616.png,,
"The table shows design data for a plane wall.
     Outside wall face temperature –20°C  Inside wall face temperature 20°C  Wall thickness 15 cm  Wall area 2.5 m tall × 6 m long  Coefficient of thermal  
conductivity 1 W/m·K 
What is the heat loss? $Round your answer to the nearest whole number of kilowatts.$ *   * Enter your response in the blank.","**

Use Fourier’s law of conduction. See *NCEES Handbook*, Heat Transfer section, for the rate of heat transfer through a plane wall.
 
***The answer is 4 kW.***","ME_Exam,Problem_89",,000191.png,,
"From the five options, drag and drop the correct option in the blank space provided in the following statements.

1. *   * describes a process wherein heat flows from one particle of the body to another in the direction of fall of temperature, while the particles remain in fixed position relative to each other.

2. *   * describes a process wherein heat flows from one particle of the body to another in the direction of fall of temperature, while the particles move relative to each other.

3. *   * describes the change in heat flow rate as the difference in the fourth powers of the absolute temperatures of the object and of its environment.

$A$

Conduction

$B$

Convection

$C$

Radiation

$D$

Newton’s law of cooling

$E$

Stefan-Boltzmann law","**

See the *NCEES Handbook*, Heat Transfer: Convection section.

Conduction is a process wherein heat transfers from one particle of the body to another in the direction of fall of temperature, while the particles remain in fixed position relative to each other. Therefore, option A matches with statement 1.

Convection is the process wherein heat flows from one particle of the body to another in the direction of fall of temperature, while the particles move relative to each other. Therefore, option B matches with statement 2.

Stefan-Boltzmann law defines the change in heat flow rate as the difference in the fourth powers of the absolute temperatures of the object and of its environment. Therefore, option E matches with statement 3.

***The answer is drag option A to statement 1, drag option B to statement 2, and drag option E to statement 3.***","ME_Exam,Problem_90",,,,
"The table shows design data for a cylindrical oven.
     Inside diameter 2 cm  Heating element length 1.98 m   Inside temperature 1000°C   Wall temperature 500°C   Gray body reflectivity factor 0.15 
What, most nearly, is the heat loss?

$A$

2.4 kW

$B$

14 kW

$C$

140 kW

$D$

1600 kW","**

See the *NCEES Handbook*, Heat Transfer section. The radiation emitted by a body is given by
  

**step 1: **

A gray body is one that has emissivity and reflectivity, so that


**step 2: **

Determine variables.
 

**step 3: **

Apply the data to the radiation equation.


***The answer is $B$.***","ME_Exam,Problem_91",,000524.png,,
"A thermocouple is used to measure temperature in a gas pipe. The thermocouple is spherical in shape with a diameter of 9 mm. Its thermal conductivity is 20 W/m·K. The convection heat-transfer coefficient of the gas is 400 W/m2·K. What, most nearly, is its Biot number?

$A$

0.01

$B$

0.03

$C$

0.50

$D$

1.00","**

See the *NCEES Handbook*, Heat Transfer section. The Biot number is used in transient conduction problems in which a solid body experiences a sudden change in its thermal environment. It is defined as
 
See the *NCEES Handbook*, Mathematics section. For a sphere,
 
The following information is given.
 
Calculate the Biot number as
 
***The answer is $B$.***","ME_Exam,Problem_92",,000226.png,,
"Which of the following is NOT a thermodynamics property?

$A$

Heat

$B$

Pressure

$C$

Temperature

$D$

Specific volume","**

See the *NCEES Handbook*, Heat Transfer: Heat Exchangers section. The pressure, temperature, and specific heat are thermodynamics properties. while terms such as heat capacity, heat transfer, heat exchange, and specific heat are used in thermodynamics, but “heat” is a vague term and not a thermodynamics property.

***The answer is $A$.***","ME_Exam,Problem_93",,,,
"A metallic pipe carries steam at 200°C. The heat transfer data is
>  
> Pipe external diameter = 150 mm

> Insulation thickness around pipe = 50 mm

> Insulating material conductivity = 0.2 W/m·K

> Temperature at outer surface of insulation = 85°C

What, most nearly, is the heat loss per meter per minute?

$A$

7100 J

$B$

17,000 J

$C$

37,000 J

$D$

97,000 J","**

Use the *NCEES Handbook*, Heat Transfer. The problem involves a pipe surrounded by insulation. The heat loss is through conductivity. Therefore, compute the rate of heat transfer by conduction through a cylindrical wall. It is expressed as
 

**step 1: **

From the data, the heat loss parameters are


**step 2: **

Apply the data to the heat loss formula.


***The answer is $B$.***","ME_Exam,Problem_94",,000347.png,,
"Which one of the following statements is INCORRECT?

$A$

The vacuum gauge pressure is the difference between the local atmospheric pressure and the absolute pressure.

$B$

The pressure sensors are typically based on measuring the strain on a thin membrane due to an applied pressure.

$C$

Transducer sensitivity is defined as the ratio of change in electrical signal magnitude to the change in magnitude of the physical parameter being measured.

$D$

A Wheatstone bridge is said to be balanced only if all four of its resistances are equal.","**

See the *NCEES Handbook*, Instrumentation, Measurement, and Control, and Fluid Mechanics sections. As stated in the Fluid Mechanics section, absolute pressure is equal to the atmospheric pressure minus the vacuum gauge pressure reading.

The vacuum gauge pressure is the difference between the local atmospheric pressure and the absolute pressure. Therefore, option A is a correct statement.

As stated in the *NCEES Handbook*, the pressure sensors are called pressure transducers, pressure transmitters, pressure senders, pressure indicators, piezometers, and manometers. The sensors are typically based on measuring the strain on a thin membrane due to an applied pressure. Based on their design, pressure sensors are used to measure the absolute, gauge, or differential pressure. Therefore, option B is a correct statement.

As stated in the *NCEES Handbook*, the transducer sensitivity is defined as the ratio of change in electrical signal magnitude to the change in magnitude of the physical parameter being measured. Therefore, option C is a correct statement.

The Wheatstone bridge configuration is shown in the *NCEES Handbook*, Instrumentation, Measurement, and Control section. For the bridge to be balanced, all four of its resistances need not be equal. It is sufficient that
 
Therefore, the statement in option D is incorrect.

***The answer is $D$.***","ME_Exam,Problem_95",,000552.png,,
"A system represented by block diagrams is shown.(hint:control systems)
  
The system’s total output is represented by the equation
  
What do the terms <em>X</em> and <em>Y</em> stand for?

$A$

<em>X</em> is <em>G</em>1, and <em>Y</em> is <em>G</em>* 

$B$

<em>X</em> is <em>G</em>1, and <em>Y</em> is <em>G</em>1<em>G</em>* 

$C$

<em>X</em> is <em>G</em>2, and <em>Y</em> is <em>G</em>2<em>G</em>* 

$D$

<em>X</em> is <em>G</em>3, and <em>Y</em> is <em>G</em>1*/G**","**

The block diagrams are used to study the automatic control systems. In this, functioning of a system is explained by the interconnected block. Each block is labeled and represents a specific function. The blocks are connected to other blocks by lines with arrow marks that indicate the sequence of the events. Every block has an input and an output. Several blocks connected in series represent a control system.

The illustration shows a basic negative feedback control model block diagram.
  
this diagram, <em>G</em>1 represents a controller or compensator function, and <em>H</em>1 represents a measurement dynamic. The function <em>R</em>$<em>s</em>$ is the input, and <em>Y</em>$<em>s</em>$ is the output function.
 
This is a simplified version of the formula given in the *NCEES Handbook*, Instrumentation, Measurement, and Control section.

In this problem, two control systems, <em>G</em>1 and <em>G</em>2, represent the basic negative feedback control model shown above, and their output can be computed using the above formula. Therefore, the system can be represented as the sum of two blocks.
  
The block <em>G</em>3 provides positive feedback to the system. Therefore, the output of the above system can be computed by adding the block functions as follows.
  
The equation is in the form required in the problem statement. Therefore,
  
***The answer is $B$.***","ME_Exam,Problem_96",000285.png,000544.png,,
"A motor weighing 400 lbf is supported by four springs, one in each corner. The stiffness of each spring is 1000 lbf/in. The motor is constrained to move vertically, and there is no imbalance in mass. What, most nearly, is the motor speed at which resonance will occur?

$A$

110 rpm

$B$

590 rpm

$C$

940 rpm

$D$

1800 rpm","**

See the <em>NCEES</em> <em>Handbook</em>, Dynamics. The term resonance speed pertains to the natural free frequency of the motor, which is defined as
 

**step 1: **

Using ft-lbf units, the spring stiffness is
 

**step 2: **

Convert the motor weight to mass.


**step 3: **

Apply the formula and convert frequency from rad/sec to rpm.


***The answer is $B$.***","ME_Exam,Problem_97",,000106.png,,
"A particle moves in a straight line for a distance measured to be <em>d</em> = 100 m ± 1 m during a time <em>t</em> = 25.0 s ± 3 s. In meters per second, what is the uncertainty in measuring the particle’s velocity rounded to one decimal place? *   * Enter your response in the blank.","**

See the <em>NCEES</em> <em>Handbook</em>, Instrumentation, Measurement, and Control section. Measurement accuracy is defined as closeness of agreement between a measured quantity value and a true quantity value of a measurement. When reporting measurement results, it is necessary to provide an associated uncertainty so that those who use it may assess its reliability. One method to assess the uncertainty is to use the Kline-McClintock general equation.
 
In this case, the uncertainties in the measurements of distance and time are known. The uncertainty in measurement of speed needs to be computed.

**step 1: **

Determine the average velocity of the particle.
 
The uncertainty in velocity measurement is expressed as


**step 2: **

Apply the Kline-McClintock equation to the problem.
 

**step 3: **

Determine the uncertainty in velocity.


**step 4: **

The measured speed is


***The answer is 4 m/s ± 0.5 m/s.***","ME_Exam,Problem_98",,000142.png,,
"A basic negative feedback system represented by block diagrams is shown.
  
What is the system’s time-domain transfer function?

$A$



$B$



$C$



$D$

","**

A basic negative feedback control model block diagram is shown.
  
This system’s output function is given by
 
This is a simplified version of the formula given in the *NCEES Handbook*, Instrumentation, Measurement, and Control section. Apply the formula to this problem. Substituting the values from the problem statement, the transfer function of the system is
 
The Laplace transform pairs can be used to solve nonhomogeneous differential equations by means of simple algebra. From the Laplace Transform Pairs table given in the *NCEES Handbook*, the applicable pair is
  
In this case,
 
Using the inverse Laplace transform,
 
***The answer is $C$.***","ME_Exam,Problem_99",000482.png,000539.png,,
"A straight spur gear is designed to transmit 150 kW. Its properties are as follows.
>  
> Pitch circle diameter = 300 mm

> Speed = 600 rpm

> Pressure angle = 20°

The total load exerted on the gears is most nearly

$A$

14 kN

$B$

17 kN

$C$

63 kN

$D$

150 kN","**

**step 1: **

The power is given in kilowatts. Use the *NCEES Handbook*, Units and Conversion Factors section.


**step 2: **

See the *NCEES Handbook*, Dynamics of Mechanisms section. Analyze the force system using the gear force diagram as shown.
  
The load, <em>W</em>, on a gear has two components: tangential and radial, as shown. The tangential component, <em>W</em><em>t</em>, transmits torque from one gear to the other. The load-power relationships are
 

**step 3: **

Determine the angular velocity.
 

**step 4: **

Determine the tangential load.
 

**step 5: **

Determine the total load.
 

***The answer is $B$.***","ME_Exam,Problem_100",,000543.png,,
"A metallic crankshaft has the following properties.
>  
> Yield strength = 600 MPa

> Ultimate strength = 1200 MPa

It is subjected to an alternating stress of 60 MPa with a mean stress of 60 MPa. Using the modified Goodman theory, the fatigue strength of the crankshaft is most nearly

$A$

63 MPa

$B$

140 MPa

$C$

480 MPa

$D$

540 MPa","**

Use the *NCEES Handbook*, Variable Loading Failure Theories section. The fatigue failure envelope using the modified Goodman theory is
  
It is given that
 
Use the data above. For the failure envelope,
 
***The answer is $A$.***","ME_Exam,Problem_101",,000055.png,,
"A spring system is subjected to a point load as shown.
  
For element 1, the modulus of elasticity is 29,000 ksi, and the moment of inertia is 0.21 in4. For element 2, the spring constant is 4 kips/in. The percentage of the applied load, <em>P</em>, being resisted by element 2 is most nearly

$A$

50%

$B$

60%

$C$

70%

$D$

80%","**

See the *NCEES Handbook*, Mechanical Design and Analysis: Springs section for equivalent spring constant. Stiffness is defined as the load required to cause unit deformation.

**step 1: **

The figure shows that two elements undergo equal displacement and are connected in parallel to carry the load. Both elements share in resisting the point load. Therefore,
 
The portion of load each element resists is proportional to its stiffness.

**step 2: **

Determine the stiffness, <em>k</em>1, of element 1. Element 1 is a simply supported beam acting as a leaf-type spring. See the Mechanics of Materials section for deflection/stiffness.
 

**step 3: **

Element 2 is a linear spring, and its displacement under <em>P</em>2 is
 

**step 4: **

Equate the two displacements and determine <em>P</em>* 
 
From step 1, it is known that <em>P</em>1 \+ <em>P</em>2 = 1 kip.


***The answer is $B$.***","ME_Exam,Problem_102",000578.png,000555.png,,
"A closely coiled helical linear spring has a mean diameter of 12 in. It is made of 1 in diameter wire and is subjected to an axial load of 1 kip. The shear stress in the spring wire is most nearly

$A$

1 ksi

$B$

8 ksi

$C$

16 ksi

$D$

32 ksi","**

See the *NCEES Handbook*, Mechanical Engineering section.

**step 1: **

The shear stress, *τ*, in the helical linear spring is
 
Determine the parameters needed on the right side of equation, keeping consistent units.
 

**step 2: **

Plug the above parameters into the shear stress formula.
 

***The answer is $D$.***","ME_Exam,Problem_103",,000476.png,,
"A steel thin-walled cylindrical pressure vessel contains a fluid at a gauge pressure of 125 psi. The maximum permissible steel stress is 24 ksi. The specified mean diameter of the cylinder is 4 ft. The minimum cylinder wall thickness is most nearly

$A$

1/8 in

$B$

1/4 in

$C$

1/2 in

$D$

1 in","**

A cylindrical vessel can be classified as a thin-walled or thick-walled vessel. If the thickness of the cylinder wall is about 1/10 or less of the inside radius, the cylinder is considered thin-walled. In this problem, it is given that the cylindrical vessel is thin-walled. A cylindrical pressure vessel under an internal pressure is subjected to two types of stresses: axial and radial $or hoop$ stresses. For a thin-walled cylinder under internal pressure, its hoop stress is double the axial stress. Therefore, in designing the wall thickness of a cylinder, tangential $hoop$ stress controls.

**step 1: **

See the *NCEES Handbook*, Cylindrical Pressure Vessel section and apply the formula


**step 2: **

Keep the units consistent.
 

**step 3: **

Apply the known values to determine the thickness.


**step 4: **

Check if the calculated wall thickness complies with the thin-walled vessel assumption. The maximum wall thickness for thin-walled cylinder is
 
Determine the permissible wall thickness.
  
The permissible maximum wall thickness using the thin-wall design method is more than the calculated thickness. Therefore, the design is valid.

***The answer is $A$.***","ME_Exam,Problem_104",,000792.png,,
"A single deep-groove ball bearing is subjected to a radial force of 3.9 kN. The shaft rotates at a speed of 600 rpm. The specified design life is 30,000 hr. The minimum acceptable diameter of the shaft is 40 mm. What, most nearly, is the minimum basic load rating required for the bearings?

$A$

3,900

$B$

30,000

$C$

40,000

$D$

60,000","**

Use the *NCEES Handbook*, Bearings section. The minimum basic load rating for ball bearing, <em>C</em>, is given by
 

**step 1: **

Determine design life, <em>L</em>, in terms of revolutions.
 

**step 2: **

Determine load rating, <em>C</em>.
 

***The answer is $C$.***","ME_Exam,Problem_105",,000229.png,,
"A square thread screw-jack has a single thread of 8 mm pitch on a mean thread radius of 30 mm. The screw-jack is used to raise a load of 500 kN. The coefficient of friction on the screw threads is 0.12. What, most nearly, is the magnitude of the torque?

$A$

1.2 kN·m

$B$

2.4 kN·m

$C$

6.0 kN·m

$D$

40 kN·m","**

Use the *NCEES Handbook*, Screw Thread section. The torque, <em>M</em>, required in raising a load <em>P</em> using a screw-jack with square thread is
 
From the Mathematics section of the *NCEES Handbook*, use the identity
 
The coefficient of friction is *μ* = tan *ϕ* = 0.12, and *α* is the pitch angle.
   
***The answer is $B$.***","ME_Exam,Problem_106",,000762.png,,
"The coefficient of friction between a belt and its pulley is 0.24, and their angle of contact is 180°. The tension in the drive side of the belt is 200 lbf. What, most nearly, is the tension in the belt side resisting the impending motion?

$A$

48 lbf

$B$

94 lbf

$C$

110 lbf

$D$

200 lbf","**

The force on the drive side of the belt is given as 200 lbf. The other side of the belt is also called the slack side. See the *NCEES Handbook*, Belt Friction section.

**step 1: **

Apply the belt force transmission formula.
  
<em>F</em>1 is 200 lbf force being applied in the direction of impending motion $drive side or tight side$, and <em>F</em>2 is the force applied to resist impending motion $slack side$.

The coefficient of friction and the contact angle between belt and pulley $in radians$ are given as
  

**step 2: **

Using the above parameters, solve the equation to determine the unknown tension force <em>F</em><em>2</em>.
 

***The answer is B.***","ME_Exam,Problem_107",,000319.png,,
"Two 1/2 in thick plates are joined by oversized rivets as shown. The rivets are designed to transfer a tensile load that either plate can carry.
  
The assembly’s most likely failure mode is by

$A$

pure shear

$B$

rupture

$C$

crushing of rivets

$D$

block shear","**

Three modes of failure of a riveted joint are shown in the *NCEES Handbook*, Mechanical Engineering: Joining Methods section.

In this case, it is given that the joint rivets are oversized. Therefore, the rivets will not fail first; option A is incorrect. Both plates have equal thickness. Plate B is wider than plate A. Therefore, plate A is weaker and will fail before plate B does. Options C and D do not apply. Therefore, plate A will rupture or tear off, and the assembly will fail. Option B is correct.

***The answer is $B$.***","ME_Exam,Problem_108",000479.png,,,
"A solid shaft has a nominal diameter of 20 mm. Its lower and upper deviations are 0.04 mm and 0.03 mm. For clearance fit, what is the maximum basic diameter of the shaft?

$A$

20.01 mm

$B$

20.03 mm

$C$

20.04 mm

$D$

20.07 mm

","**

The terms basic size and nominal size are used interchangeably. In any production process, no component can be manufactured precisely to a given dimension; it can only be made to lie between two limits, upper and lower. Both deviations are defined in the *NCEES Handbook*. In this case, the deviations for the shaft are given. According to the metric standard, lowercase letters are used when referring to the shaft. Therefore,
 
The *NCEES Handbook* defines fundamental deviation, *δ*<em>F</em>, as the upper or lower deviation depending on which is closer to the basic size. In other words, it is the ***minimum difference in size between a component and the basic size***. This is identical to the upper deviation for shafts and the lower deviation for holes. Therefore,
  
***The answer is $B$.***


# Local Variables:
# org-drill-scope:    directory
# org-drill-spaced-repetition-algorithm: sm2-anki
# End:","ME_Exam,Problem_109",000343.png,000667.png,,
