"Front","Back","Tags"
"<br>:PROPERTIES:<br>:ID:       08ecce6b-6752-430b-b006-51a75fc67949<br>:END:<br><br>A constant torque of 0.1 N·m is applied to an initially stationary flywheel with a moment of inertia of 3.14 kg·m2. At the end of its tenth revolution, the speed of the flywheel is most nearly<br><br>$($A$)$<br><br>1 rad/s<br><br>$($B$)$<br><br>2 rad/s<br><br>$($C$)$<br><br>3.14 rad/s<br><br>$($D$)$<br><br>31.4 rad/s<br><br>"," <br><br>The change in kinetic energy is the work done in accelerating the flywheel from &lt;em&gt;ω&lt;/em&gt;1 to &lt;em&gt;ω&lt;/em&gt;*  The work-energy formula is<br>&lt;img src=&quot;000376.png&quot;&gt; <br>Given:<br>&lt;img src=&quot;000324.png&quot;&gt; &lt;img src=&quot;000699.png&quot;&gt; <br>Therefore, &lt;em&gt;ω&lt;/em&gt;1 = 0.<br>&lt;img src=&quot;000706.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_42"
"<br>:PROPERTIES:<br>:ID:       4057342e-49d2-417a-aa33-27bfee6db41e<br>:END:<br><br>A car weighs 6000 lbf and is traveling east at 30 mph when it collides head on with a 15,000 lbf truck traveling west at the same speed. After the collision, the vehicles stick together. Momentum is conserved during the collision. The vehicles’ common velocity after the crash is most nearly<br><br>$($A$)$<br><br>8 mph to the west<br><br>$($B$)$<br><br>10 mph to the west<br><br>$($C$)$<br><br>13 mph to the west<br><br>$($D$)$<br><br>14 mph to the west<br><br>"," <br><br>This is a plastic case wherein the vehicles stick together after the collision. Use the impact equation for conservation of momentum given in the Dynamics section of the *NCEES Handbook*.<br>&lt;img src=&quot;000151.png&quot;&gt; <br>In this case, the velocities are equal but in opposite directions. Therefore, v2 *=* –v1. Assume the eastbound velocity $($v1$)$ is positive.<br>&lt;img src=&quot;000491.png&quot;&gt; <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_43"
"<br>:PROPERTIES:<br>:ID:       6367ee02-42dc-4280-b7ab-60898b1ed156<br>:END:<br><br>A 4 lbf weight stretches a spring 6 in over its natural length. The undamped natural frequency of the spring vibration is most nearly<br><br>$($A$)$<br><br>6 rad/sec<br><br>$($B$)$<br><br>2&lt;em&gt;π&lt;/em&gt; rad/sec<br><br>$($C$)$<br><br>4√3 rad/sec<br><br>$($D$)$<br><br>8 rad/sec<br><br>"," <br><br>Use units of ft-lbf. The spring undamped frequency, &lt;em&gt;ω&lt;/em&gt;&lt;em&gt;n&lt;/em&gt;, can be determined in terms of the static deflection of the system, &lt;em&gt;δ&lt;/em&gt;st.<br>&lt;img src=&quot;000270.png&quot;&gt; <br>The stiffness, &lt;em&gt;k&lt;/em&gt;, is the force required to stretch a spring per unit length.<br><br>Use the static spring-displacement formula for constant force given in the Dynamics section of the *NCEES Handbook*.<br>&lt;img src=&quot;000113.png&quot;&gt; <br>Since &lt;em&gt;mg&lt;/em&gt; = &lt;em&gt;W&lt;/em&gt;, the formula reduces to<br>&lt;img src=&quot;000107.png&quot;&gt;  &lt;img src=&quot;000717.png&quot;&gt; &lt;img src=&quot;000536.png&quot;&gt;  &lt;img src=&quot;000088.png&quot;&gt; <br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_44"
"<br>:PROPERTIES:<br>:ID:       47019cad-525e-4f92-b98e-218fb8030d66<br>:END:<br><br>A baseball with a mass of 149 g travels at 30 m/s and is caught by a player and brought to rest in 0.1 sec. The average force applied to bring the ball to rest is<br><br>$($A$)$<br><br>9.81 N<br><br>$($B$)$<br><br>44.7 N<br><br>$($C$)$<br><br>149 N<br><br>$($D$)$<br><br>194 N<br><br>"," <br><br>The average force equals the change in momentum per unit time. It is expressed as<br>&lt;img src=&quot;000160.png&quot;&gt; <br>In this case, the ball decelerated to a complete stop $($v2 = 0$)$.<br>&lt;img src=&quot;000016.png&quot;&gt; <br>Therefore,<br>&lt;img src=&quot;000397.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_45"
"<br>:PROPERTIES:<br>:ID:       5c901f80-251f-4cd5-8c32-6055340b6127<br>:END:<br><br>An asphalt pavement roller has a mass of 10,000 kg. Its wheels have a radius of gyration of 0.5 m and a mass of 5000 kg each. The diameter of each wheel is 1.1 m. The roller moves at a speed of 10 km/h. The total kinetic energy of the roller is most nearly<br><br>$($A$)$<br><br>15,000 N·m<br><br>$($B$)$<br><br>30,000 N·m<br><br>$($C$)$<br><br>40,000 N·m<br><br>$($D$)$<br><br>70,000 N·m<br><br>"," <br><br>The total kinetic energy $($KE$)$ of a roller includes its KE of translation and KE of rotation.<br>&lt;img src=&quot;000064.png&quot;&gt; <br>The kinetic energy of translation $($motion$)$ depends on the mass of the entire body in motion and its velocity.<br>&lt;img src=&quot;000565.png&quot;&gt; &lt;img src=&quot;000757.png&quot;&gt; &lt;img src=&quot;000103.png&quot;&gt; <br>The kinetic energy of rotation depends on the mass moments of inertia of the rotating parts and their angular velocity. In this problem, the masses of the front-axle wheel and rear-axle wheel and their angular velocities are equal.<br>&lt;img src=&quot;000176.png&quot;&gt;  <br>The wheel radius is<br>&lt;img src=&quot;000722.png&quot;&gt;  <br>The angular velocity is<br>&lt;img src=&quot;000445.png&quot;&gt;  &lt;img src=&quot;000374.png&quot;&gt;  &lt;img src=&quot;000470.png&quot;&gt; <br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_46"
"<br>:PROPERTIES:<br>:ID:       e8483554-db8d-492f-8a70-fbae9ef5e37b<br>:END:<br><br>A vehicle weighing 10,000 lbf traveling at 60 mph comes to a stop without skidding. The wheelbase and center of gravity of the vehicle are shown.<br>&lt;img src=&quot;000267.png&quot;&gt;  <br>The deceleration is 13 ft/sec2. The coefficient of friction, &lt;em&gt;μ&lt;/em&gt;, between the road and the vehicle is most nearly<br><br>$($A$)$<br><br>0.2<br><br>$($B$)$<br><br>0.4<br><br>$($C$)$<br><br>0.8<br><br>$($D$)$<br><br>1.0<br><br>"," <br><br>The deceleration, *a,* and coefficient of friction, &lt;em&gt;μ&lt;/em&gt;, are related as<br>&lt;img src=&quot;000472.png&quot;&gt;  <br>Determine the coefficient of friction, &lt;em&gt;μ&lt;/em&gt;, between the road and the vehicle as<br>&lt;img src=&quot;000576.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_47"
"<br>:PROPERTIES:<br>:ID:       757793fc-d2bd-42e2-ab3c-aba0de979932<br>:END:<br><br>An impulse force acts on a 100 kg mass sitting on an inclined plane with a slope of 3/4 as shown.<br>&lt;img src=&quot;000104.png&quot;&gt;  <br>The impulse force is zero at 0 s and increases by 400 N/s.<br>&lt;img src=&quot;000067.png&quot;&gt;  <br>The coefficient of friction between the block and the sloping surface is 0.2. The time it takes for the block to start moving is most nearly<br><br>$($A$)$<br><br>0 s<br><br>$($B$)$<br><br>1.33 s<br><br>$($C$)$<br><br>1.87 s<br><br>$($D$)$<br><br>9.81 s<br><br>"," <br><br>In order for the block to move up the slope, the applied force must overcome two resisting forces: friction and gravity. Since the applied force is zero when time is zero, the block will start moving sometime later. Let time &lt;em&gt;t&lt;/em&gt;1 be the moment that the block starts to move. The block’s velocity will increase with time, as shown.<br>&lt;img src=&quot;000490.png&quot;&gt;  <br><br>**step 1: **<br><br>Use the *NCEES Handbook*, Dynamics section. Draw a free-body diagram of the forces acting on the block, resolving the forces in the &lt;em&gt;x&lt;/em&gt;- and &lt;em&gt;y&lt;/em&gt;-directions.<br>&lt;img src=&quot;000545.png&quot;&gt;  <br>Calculate the tangential force, &lt;em&gt;F&lt;/em&gt;&lt;em&gt;x&lt;/em&gt;, and the normal force, &lt;em&gt;N&lt;/em&gt;, as<br>&lt;img src=&quot;000198.png&quot;&gt;  &lt;img src=&quot;000148.png&quot;&gt; <br>Calculate the friction force between the block and the sliding surface as<br>&lt;img src=&quot;000063.png&quot;&gt; <br>The force-time diagram shows that the applied force increases linearly with time. The impending motion of the block will initiate when the applied force equals the sum of resisting forces.<br>&lt;img src=&quot;000236.png&quot;&gt; <br><br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_48"
"<br>:PROPERTIES:<br>:ID:       424d661e-6f37-4a6d-adfc-ebdb6f1e3b19<br>:END:<br><br>A three-rod mechanism A-B-C-D is shown.<br>&lt;img src=&quot;000422.png&quot;&gt;  <br>The rod AB is rotating at an angular speed of 10 rad/sec. The linear velocity at point B is most nearly<br><br>$($A$)$<br><br>5.0 ft/sec<br><br>$($B$)$<br><br>7.1 ft/sec<br><br>$($C$)$<br><br>35 ft/sec<br><br>$($D$)$<br><br>71 ft/sec<br><br>"," <br><br>See the instantaneous center $($IC$)$ method given in the Dynamics section of the *NCEES Handbook*. The rod AB rotates about point A, and the rod CD rotates about point D. The rod BC rotates about its IC, located at C as shown.<br>&lt;img src=&quot;000588.png&quot;&gt;  <br>Determine the linear velocity at point B, v&lt;em&gt;B&lt;/em&gt;, as<br>&lt;img src=&quot;000686.png&quot;&gt; <br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_49"
"<br>:PROPERTIES:<br>:ID:       b7ee1bb6-39c4-44bc-9e61-69c2c2bf63d6<br>:END:<br><br>A steel bar is pulled by a 300 kN axial force. The bar is 1 m long and has a diameter of 3 cm. Its elongation is most nearly<br><br>$($A$)$<br><br>1 mm<br><br>$($B$)$<br><br>2 mm<br><br>$($C$)$<br><br>5 mm<br><br>$($D$)$<br><br>7 mm<br><br>"," <br><br>The material properties of steel are given in the Typical Material Properties table in the Mechanics of Materials: Material Properties section of the *NCEES Handbook*. From the Units and Conversion Factors table of the *NCEES Handbook*,<br>&lt;img src=&quot;000172.png&quot;&gt; <br>The Young’s modulus of steel is<br>&lt;img src=&quot;000278.png&quot;&gt; <br>The cross-sectional area of the bar is<br>&lt;img src=&quot;000047.png&quot;&gt; <br>The elongation of the bar, Δ&lt;em&gt;L&lt;/em&gt;, is<br>&lt;img src=&quot;000553.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_50"
"<br>:PROPERTIES:<br>:ID:       b1c343aa-88e0-4407-b57b-3cb8a7bfec47<br>:END:<br><br>A 1 in diameter bolt resists a 16 kips force as shown.<br>&lt;img src=&quot;000246.png&quot;&gt;  <br>The shear stress in the bolt is most nearly<br><br>$($A$)$<br><br>7.5 ksi<br><br>$($B$)$<br><br>10 ksi<br><br>$($C$)$<br><br>15 ksi<br><br>$($D$)$<br><br>20 ksi<br><br>"," <br><br>The bolt is in double shear. The bolt shear is distributed over two cross-sectional areas of the bolt.<br>&lt;img src=&quot;000779.png&quot;&gt; <br>Determine the shear stress, &lt;em&gt;τ&lt;/em&gt;, in the bolt as<br>&lt;img src=&quot;000439.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_51"
"<br>:PROPERTIES:<br>:ID:       3a199d4a-843c-4be1-946e-eea637361620<br>:END:<br><br>A 6 cm square, 2 m long steel bar is loaded concentrically. The bar’s ends are pinned. Its buckling capacity is most nearly<br><br>$($A$)$<br><br>53 kN<br><br>$($B$)$<br><br>150 kN<br><br>$($C$)$<br><br>530 kN<br><br>$($D$)$<br><br>1500 kN<br><br>"," <br><br>&lt;em&gt;I&lt;/em&gt; is the moment of inertia of the section about its weak axis $($i.e., the &lt;em&gt;y&lt;/em&gt;-axis$)$. Determine the moment of inertia of a rectangular section bending about its &lt;em&gt;y&lt;/em&gt;-axis, as given in the Statics section of the *NCEES Handbook*.<br>&lt;img src=&quot;000166.png&quot;&gt;  <br>The modulus of elasticity for steel is<br>&lt;img src=&quot;000790.png&quot;&gt;  <br>For a pinned column loaded concentrically, use the Euler equation to determine the buckling capacity, &lt;em&gt;P&lt;/em&gt;cr.<br>&lt;img src=&quot;000643.png&quot;&gt; <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_52"
"<br>:PROPERTIES:<br>:ID:       fb5d53fc-f164-4de6-a3fd-b66991ef2963<br>:END:<br><br>A metallic surveying tape is calibrated at 68°F. The tape is used in the field when the temperature is 98°F. The modulus of thermal expansion of the tape material is 0.0000065 in/in-°F. The measured distance is 3001.20 ft. The true distance is most nearly<br><br>$($A$)$<br><br>2999.32 ft<br><br>$($B$)$<br><br>3000.61 ft<br><br>$($C$)$<br><br>3001.79 ft<br><br>$($D$)$<br><br>3003.08 ft<br><br>"," <br><br>The following information is given.<br>&lt;img src=&quot;000509.png&quot;&gt;  &lt;img src=&quot;000517.png&quot;&gt;  <br>Determine the error induced as<br>&lt;img src=&quot;000273.png&quot;&gt; <br>Due to the high temperature, the tape expanded 0.59 ft. Therefore, the measured length is less than the true length. The true distance is calculated as<br>&lt;img src=&quot;000515.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_53"
"<br>:PROPERTIES:<br>:ID:       faeae2e5-f932-4124-9ef0-9b4c9e2342ee<br>:END:<br><br>A simply supported beam carries a uniformly distributed load $($UDL$)$ over its entire span. The UDL is replaced by a concentrated load, &lt;em&gt;P&lt;/em&gt;, that equals the UDL in magnitude; the location of the load &lt;em&gt;P&lt;/em&gt; coincides with the center of gravity $($CG$)$ of the UDL. Which forces remain the same for the beam under both loadings?<br><br>$($A$)$<br><br>External forces<br><br>$($B$)$<br><br>Internal forces<br><br>$($C$)$<br><br>Deflections<br><br>$($D$)$<br><br>None of the above<br><br>"," <br><br>The external forces consist of the vertical reactions at beam supports. From statics, the UDL and the concentrated load, &lt;em&gt;P&lt;/em&gt;, are equal in magnitude, and their centers of gravity coincide. As such, both loadings have their CGs at the midspan of the beam. Therefore, the beam reactions are equal for both loadings. Option A is correct.<br><br>The shear force and bending moments in the beam across the span are the internal forces. The internal forces are unique to the type of loading. See the *NCEES Handbook*, Mechanics of Materials: Simply Supported Beam Slopes and Deflections. This table shows that the maximum bending moment induced by a concentrated load &lt;em&gt;P&lt;/em&gt; is twice the bending moment induced by the same total load distributed over the beam span. Similarly, the deflection profiles under the loading differ substantially. Therefore, options B and C are incorrect.<br><br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_54"
"<br>:PROPERTIES:<br>:ID:       ef64db8f-dd10-4bb9-ac74-e16bd964b974<br>:END:<br><br>A simply supported beam is shown.<br>&lt;img src=&quot;000042.png&quot;&gt;  <br>Which of the following is the corresponding shear force diagram?<br><br>$($A$)$<br><br>&lt;img src=&quot;000614.png&quot;&gt; <br><br>$($B$)$<br><br>&lt;img src=&quot;000199.png&quot;&gt; <br><br>$($C$)$<br><br>&lt;img src=&quot;000447.png&quot;&gt; <br><br>$($D$)$<br><br>&lt;img src=&quot;000760.png&quot;&gt; <br><br>"," <br><br>For the shear force and bending moment sign convention, use the convention given in the *NCEES Handbook*, Mechanics of Materials: Beams.<br><br>The beam loading is symmetrical and, therefore, the reactions at supports A and C are equal. The shear force at any section is defined as the sum of the reaction and applied forces on the left of the section. To determine the shear force at any point along the beam span, consider the left support A as a reference point, and select the section at any distance between A and B.<br><br>1.  <br>The shear force at the left support A equals the support reaction.<br><br>2.  <br>The shear force at the section between A and B is the sum of the support reaction at A and the applied loads. As the applied uniformly distributed load is in the direction opposite to the reaction, the shear force at all sections between A and B would decrease linearly. Therefore, options A, B, and C are incorrect.<br><br>3.  <br>The concentrated load at point B acts downward. The shear force is defined as the sum of the support reaction at A and the applied loads, so the shear force at midspan has a sharp drop, as shown in the option D.<br><br>4.  <br>By symmetry, the shear force diagram for the right side of the span, CB, is the mirror image of the shear force in the left side of the span, AB, except for the sign.<br><br>As given in the *NCEES Handbook*, the shear force is considered positive if the right portion of the beam tends to shear downward with respect to the left. In this case, the right portion of the beam tends to shear downward with respect to the left. Therefore, the shear force diagram option D has the proper sign convention.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_55"
"<br>:PROPERTIES:<br>:ID:       88ac7f28-69d9-4290-9ff6-4f69e332940c<br>:END:<br><br>Consider a two-span beam as shown. The beam has two equal spans which carry a uniformly distributed load $($UDL$)$ of 3 N/m. The maximum moment in a propped cantilever under a UDL is &lt;em&gt;wL&lt;/em&gt;2/8.<br>&lt;img src=&quot;000728.png&quot;&gt;  <br>The bending moment of the beam at its central support is<br><br>$($A$)$<br><br>0 N·m<br><br>$($B$)$<br><br>120 N·m<br><br>$($C$)$<br><br>150 N·m<br><br>$($D$)$<br><br>600 N·m<br><br>"," <br><br>The beam has two equal spans and is subjected to a UDL. The beam slope at the central support A is zero due to the symmetry of geometry and loading. Because the middle support A does not rotate, it can be considered as fixed. Therefore, the two-span beam can be visualized as two single-span propped cantilevers, as shown.<br>&lt;img src=&quot;000521.png&quot;&gt;  <br>The moment at the fixed end A of a propped cantilever, as given in the problem statement, is<br>&lt;img src=&quot;000257.png&quot;&gt; <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_56"
"<br>:PROPERTIES:<br>:ID:       5af55c7e-f0c2-48d0-bc2c-453335f11886<br>:END:<br><br>A 1 in diameter and 3 ft long bar specimen of a low steel alloy with a yield stress of 36 ksi is tested under tension to an elongation of 0.20 in and then unloaded. The steel behavior during the test is elastic-plastic. The permanent elongation of the bar is most nearly<br><br>$($A$)$<br><br>0 in<br><br>$($B$)$<br><br>0.0452 in<br><br>$($C$)$<br><br>0.155 in<br><br>$($D$)$<br><br>0.275 in<br><br>"," <br><br>For steel, &lt;em&gt;E&lt;/em&gt; = 29,000 ksi. For a 36 ksi yield stress, the yield strain, &lt;em&gt;ε&lt;/em&gt;&lt;em&gt;y&lt;/em&gt;, is calculated as<br>&lt;img src=&quot;000412.png&quot;&gt;  <br>Substitute the value of yield strain, &lt;em&gt;ε&lt;/em&gt;&lt;em&gt;y&lt;/em&gt;, to determine the elongation at yield, Δ&lt;em&gt;L&lt;/em&gt;&lt;em&gt;y&lt;/em&gt;, as<br>&lt;img src=&quot;000456.png&quot;&gt;  <br>Since specimen elongation is greater than yield elongation, the specimen went into its plastic range, causing permanent elongation. Determine the permanent elongation of the bar in inches as<br>&lt;img src=&quot;000617.png&quot;&gt; <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_57"
"<br>:PROPERTIES:<br>:ID:       9c73277d-b20e-4c67-9dcf-b2dfc9f5f19e<br>:END:<br><br>A 200 mm diameter steel shaft is 6 m long and bears a uniformly distributed load of 250 N/m as shown.<br>&lt;img src=&quot;000639.png&quot;&gt;  <br>Neglecting self-weight, the shaft’s maximum bending stress is most nearly<br><br>$($A$)$<br><br>0.0014 MPa<br><br>$($B$)$<br><br>0.14 MPa<br><br>$($C$)$<br><br>1.4 MPa<br><br>$($D$)$<br><br>14 MPa<br><br>"," <br><br>The shaft is carrying a uniformly distributed load $($UDL$)$ of 250 N/m $($0.25 kN/m$)$. The bending moment under a UDL occurs at midspan as shown. The bending moment is<br>&lt;img src=&quot;000421.png&quot;&gt;  &lt;img src=&quot;000466.png&quot;&gt;  <br>The maximum bending stress of a shaft section with moment &lt;em&gt;M&lt;/em&gt; is<br>&lt;img src=&quot;000489.png&quot;&gt;  <br>In this equation, &lt;em&gt;c&lt;/em&gt; is<br>&lt;img src=&quot;000633.png&quot;&gt; <br>The moment of inertia, &lt;em&gt;I&lt;/em&gt;, is<br>&lt;img src=&quot;000618.png&quot;&gt;  <br>Substitute &lt;em&gt;I&lt;/em&gt; and &lt;em&gt;c&lt;/em&gt; into the equation to determine the maximum bending stress of a shaft section &lt;em&gt;σ&lt;/em&gt;max with moment &lt;em&gt;M&lt;/em&gt;.<br>&lt;img src=&quot;000388.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_58"
"<br>:PROPERTIES:<br>:ID:       441c8c1f-0077-45dc-bc28-cae2d769d85f<br>:END:<br><br>The radius of a Mohr’s circle is equal to<br><br>$($A$)$<br><br>sum of two principal stresses<br><br>$($B$)$<br><br>difference of two principal stresses<br><br>$($C$)$<br><br>one-half the sum of two principal stresses<br><br>$($D$)$<br><br>one-half the difference of two principal stresses<br><br>"," <br><br>See the *NCEES Handbook*, Mechanics of Materials: Mohr’s Circle section. The radius is best determined by using the principal stress values along the horizontal axis where the shear stress component is zero. The Mohr’s circle’s diameter along the &lt;em&gt;x&lt;/em&gt;-axis equals the difference between the principal stresses. Therefore, the radius of a Mohr’s circle is equal to one-half the difference of two principal stresses.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_59"
"<br>:PROPERTIES:<br>:ID:       29eb22c6-6441-4502-b402-86db29491cbf<br>:END:<br><br>A point in a thin metallic plate is under biaxial stress of 100 ksi in the *x-*direction and 50 ksi in the *y-*direction, as shown.<br>&lt;img src=&quot;000072.png&quot;&gt;  <br>The shear stress at 30° from the minor axis is most nearly<br><br>$($A$)$<br><br>12 ksi<br><br>$($B$)$<br><br>22 ksi<br><br>$($C$)$<br><br>25 ksi<br><br>$($D$)$<br><br>76 ksi<br><br>"," <br><br>Use the Mohr circle method as given in the *NCEES Handbook*. Draw the circle as shown.<br>&lt;img src=&quot;000052.png&quot;&gt;  <br><br>**step 1: **<br><br>Draw the circle with the center on the normal stress. Its center is located at<br>&lt;img src=&quot;000455.png&quot;&gt;<br><br>**step 2: <br><br>The radius of the Mohr’s circle is<br>&lt;img src=&quot;000354.png&quot;&gt; <br>The maximum shear stress equals the radius of the Mohr’s circle, and it occurs on a plane where angle &lt;em&gt;θ&lt;/em&gt; = 45° or 2&lt;em&gt;θ&lt;/em&gt; = 90°.<br><br>**step 3: <br><br>Through C, draw a line, CP, making an angle 2&lt;em&gt;θ&lt;/em&gt; $($= 60°$)$ with the minor $($&lt;em&gt;y&lt;/em&gt;-$)$ axis. Draw a line, PQ, perpendicular to the &lt;em&gt;x&lt;/em&gt;-axis. The distance PQ on the &lt;em&gt;y&lt;/em&gt;-axis is the shear stress on the inclined plane.<br>&lt;img src=&quot;000526.png&quot;&gt; <br><br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_60"
"<br>:PROPERTIES:<br>:ID:       5faaa291-0c6a-4603-944d-d944d74677b3<br>:END:<br><br>Which statement regarding the standard oxidation potential for corrosion reaction of a metal is NOT correct?<br><br>$($A$)$<br><br>It signifies the rate at which corrosion is taking place.<br><br>$($B$)$<br><br>It is expressed in volts.<br><br>$($C$)$<br><br>A method is available to measure its absolute value.<br><br>$($D$)$<br><br>A metal with a higher oxidation potential corrodes at a higher rate.<br><br>"," <br><br>The standard oxidation potential for corrosion reaction for a metal has the same magnitude as its electrode potential. However, its sign is reversed. It signifies the rate at which corrosion takes place and is expressed in volts. A metal with higher oxidation potential corrodes at a higher rate. However, no method is available to measure the absolute value of the potentials. Hence, the potentials are measured under standard conditions with reference to a standard hydrogen electrode.<br><br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_61"
"<br>:PROPERTIES:<br>:ID:       fdcef493-9300-4809-b451-8c10848b09a8<br>:END:<br><br>The stress-strain diagram of a material is shown.<br>&lt;img src=&quot;000684.png&quot;&gt;  <br>The yield strength of the material is 60 ksi, and the associated strain is 0.002. The modulus of resilience of the material is most nearly<br><br>$($A$)$<br><br>12 psi<br><br>$($B$)$<br><br>60 psi<br><br>$($C$)$<br><br>120 psi<br><br>$($D$)$<br><br>600 psi<br><br>"," <br><br>The strain energy of an element at its yield point is called the modulus of resilience of the material. It is equivalent to the work done by the load. Mathematically, it is defined as the area under the stress-strain diagram up to the yield point. For linearly elastic materials, it is the area of a right-angled triangle, as shown shaded in the stress-stress diagram.<br>&lt;img src=&quot;000468.png&quot;&gt;  <br>Yield stress and yield strain are given.<br>&lt;img src=&quot;000000.png&quot;&gt;  <br>Calculate the modulus of resilience as<br>&lt;img src=&quot;000167.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_62"
"<br>:PROPERTIES:<br>:ID:       68b2ffe7-0521-492e-b45a-6c7e13db8108<br>:END:<br><br>A high-strength steel element with an ultimate strength of 1500 MPa is subjected to an alternating stress. No test data is available. The estimated endurance of the element is most nearly<br><br>$($A$)$<br><br>70 MPa<br><br>$($B$)$<br><br>140 MPa<br><br>$($C$)$<br><br>700 MPa<br><br>$($D$)$<br><br>1500 MPa<br><br>"," <br><br>See the *NCEES Handbook*, Mechanical Engineering: Endurance Limit for Steels. For steels with ultimate strength, &lt;em&gt;S&lt;/em&gt;&lt;em&gt;ut&lt;/em&gt;, greater than 1400 MPa, the estimated endurance limit, &lt;em&gt;S&lt;/em&gt; ′&lt;em&gt;e&lt;/em&gt;, is 700 MPa.<br><br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_63"
"<br>:PROPERTIES:<br>:ID:       b3b144f0-fa45-4a2b-9f5d-31e3e7f09f48<br>:END:<br><br>Which of the following statements regarding the uniaxial stress-strain relationship of metals is NOT correct?<br><br>$($A$)$<br><br>The slope of the linear portion of the curve equals the modulus of elasticity.<br><br>$($B$)$<br><br>For nonlinear materials, the stress at 0.2 percent strain offset is called the yield strength.<br><br>$($C$)$<br><br>The engineering stress is defined as the load divided by the initial cross-sectional area.<br><br>$($D$)$<br><br>The true stress is defined as the average of the yield stress and the ultimate stress.<br><br>"," <br><br>In elastic range, the stress is proportional to the strain. The stress-strain relationship is linear, and its slope is called the modulus of elasticity. Therefore, option A is true. In cases in which there is no well-defined yielding point, the yield strength is defined at the 0.2% strain offset. To determine the yield strength, draw a line at 0.2% strain, running parallel to the initial stress-strain curve. The intersection of the line and the stress-strain curve is defined as the yield stress of the material, as shown.<br>&lt;img src=&quot;000177.png&quot;&gt;  <br>Options A, B, and C are true and are given in the Uniaxial Stress-Strain section of the *NCEES Handbook*. The true stress of a metal is<br>&lt;img src=&quot;000594.png&quot;&gt; <br>True stress differs from the engineering stress as the cross-sectional area reduces and “necks” after yielding.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_64"
"<br>:PROPERTIES:<br>:ID:       291cb6e5-5cfa-46e7-a52a-f60b96c38e9c<br>:END:<br><br>A fiberglass composite is manufactured using the following components.<br>      e-glass fibers epoxy    volume 70% 30%  modulus of elasticity 70.5 GPa 6.85 GPa  <br>A sample of the material is taken and loaded uniaxially. Assuming all fibers in the sample are aligned parallel to the line of load, the percentage of load carried by the matrix is most nearly<br><br>$($A$)$<br><br>4.0%<br><br>$($B$)$<br><br>12%<br><br>$($C$)$<br><br>21%<br><br>$($D$)$<br><br>38%<br><br>"," <br><br>See the *NCEES Handbook*, Material Science section. When the load is applied to an aligned fiber-reinforced composite parallel to the fibers, both matrix and fibers deform equally. This is known as isostrain condition and is expressed as<br>&lt;img src=&quot;000183.png&quot;&gt;  <br>Under isostrain condition, say, strain &lt;em&gt;ε&lt;/em&gt; = 1, the portion of load carried by the matrix component is determined as<br>&lt;img src=&quot;000287.png&quot;&gt;  <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_65"
