"Front","Back","Tags"
"A simply supported beam carries a uniformly distributed load [latex](UDL\)[/latex] over its entire span. The UDL is replaced by a concentrated load, <em>P</em>, that equals the UDL in magnitude; the location of the load <em>P</em> coincides with the center of gravity [latex](CG\)[/latex] of the UDL. Which forces remain the same for the beam under both loadings?<br><br>[latex](A\)[/latex]<br><br>External forces<br><br>[latex](B\)[/latex]<br><br>Internal forces<br><br>[latex](C\)[/latex]<br><br>Deflections<br><br>[latex](D\)[/latex]<br><br>None of the above","The external forces consist of the vertical reactions at beam supports. From statics, the UDL and the concentrated load, <em>P</em>, are equal in magnitude, and their centers of gravity coincide. As such, both loadings have their CGs at the midspan of the beam. Therefore, the beam reactions are equal for both loadings. Option A is correct.<br><br>The shear force and bending moments in the beam across the span are the internal forces. The internal forces are unique to the type of loading. See the <em>NCEES Handbook</em>, Mechanics of Materials: Simply Supported Beam Slopes and Deflections. This table shows that the maximum bending moment induced by a concentrated load <em>P</em> is twice the bending moment induced by the same total load distributed over the beam span. Similarly, the deflection profiles under the loading differ substantially. Therefore, options B and C are incorrect.<br><br>**<em>The answer is [latex](A\)[/latex].</em>**","ME_Exam,Problem_54"
"A simply supported beam is shown.<br><img src=""000042.png"">  <br>Which of the following is the corresponding shear force diagram?<br><br>[latex](A\)[/latex]<br><br><img src=""000614.png""> <br><br>[latex](B\)[/latex]<br><br><img src=""000199.png""> <br><br>[latex](C\)[/latex]<br><br><img src=""000447.png""> <br><br>[latex](D\)[/latex]<br><br><img src=""000760.png"">","For the shear force and bending moment sign convention, use the convention given in the <em>NCEES Handbook</em>, Mechanics of Materials: Beams.<br><br>The beam loading is symmetrical and, therefore, the reactions at supports A and C are equal. The shear force at any section is defined as the sum of the reaction and applied forces on the left of the section. To determine the shear force at any point along the beam span, consider the left support A as a reference point, and select the section at any distance between A and B.<br><br>1.  <br>The shear force at the left support A equals the support reaction.<br><br>2.  <br>The shear force at the section between A and B is the sum of the support reaction at A and the applied loads. As the applied uniformly distributed load is in the direction opposite to the reaction, the shear force at all sections between A and B would decrease linearly. Therefore, options A, B, and C are incorrect.<br><br>3.  <br>The concentrated load at point B acts downward. The shear force is defined as the sum of the support reaction at A and the applied loads, so the shear force at midspan has a sharp drop, as shown in the option D.<br><br>4.  <br>By symmetry, the shear force diagram for the right side of the span, CB, is the mirror image of the shear force in the left side of the span, AB, except for the sign.<br><br>As given in the <em>NCEES Handbook</em>, the shear force is considered positive if the right portion of the beam tends to shear downward with respect to the left. In this case, the right portion of the beam tends to shear downward with respect to the left. Therefore, the shear force diagram option D has the proper sign convention.<br><br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_55"
"Consider a two-span beam as shown. The beam has two equal spans which carry a uniformly distributed load [latex](UDL\)[/latex] of 3 N/m. The maximum moment in a propped cantilever under a UDL is <em>wL</em>2/8.<br><img src=""000728.png"">  <br>The bending moment of the beam at its central support is<br><br>[latex](A\)[/latex]<br><br>0 N·m<br><br>[latex](B\)[/latex]<br><br>120 N·m<br><br>[latex](C\)[/latex]<br><br>150 N·m<br><br>[latex](D\)[/latex]<br><br>600 N·m","The beam has two equal spans and is subjected to a UDL. The beam slope at the central support A is zero due to the symmetry of geometry and loading. Because the middle support A does not rotate, it can be considered as fixed. Therefore, the two-span beam can be visualized as two single-span propped cantilevers, as shown.<br><img src=""000521.png"">  <br>The moment at the fixed end A of a propped cantilever, as given in the problem statement, is<br><img src=""000257.png""> <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_56"
"A 1 in diameter and 3 ft long bar specimen of a low steel alloy with a yield stress of 36 ksi is tested under tension to an elongation of 0.20 in and then unloaded. The steel behavior during the test is elastic-plastic. The permanent elongation of the bar is most nearly<br><br>[latex](A\)[/latex]<br><br>0 in<br><br>[latex](B\)[/latex]<br><br>0.0452 in<br><br>[latex](C\)[/latex]<br><br>0.155 in<br><br>[latex](D\)[/latex]<br><br>0.275 in","For steel, <em>E</em> = 29,000 ksi. For a 36 ksi yield stress, the yield strain, <em>ε</em><em>y</em>, is calculated as<br><img src=""000412.png"">  <br>Substitute the value of yield strain, <em>ε</em><em>y</em>, to determine the elongation at yield, Δ<em>L</em><em>y</em>, as<br><img src=""000456.png"">  <br>Since specimen elongation is greater than yield elongation, the specimen went into its plastic range, causing permanent elongation. Determine the permanent elongation of the bar in inches as<br><img src=""000617.png""> <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_57"
"A 200 mm diameter steel shaft is 6 m long and bears a uniformly distributed load of 250 N/m as shown.<br><img src=""000639.png"">  <br>Neglecting self-weight, the shaft’s maximum bending stress is most nearly<br><br>[latex](A\)[/latex]<br><br>0.0014 MPa<br><br>[latex](B\)[/latex]<br><br>0.14 MPa<br><br>[latex](C\)[/latex]<br><br>1.4 MPa<br><br>[latex](D\)[/latex]<br><br>14 MPa","The shaft is carrying a uniformly distributed load [latex](UDL\)[/latex] of 250 N/m [latex](0.25 kN/m\)[/latex]. The bending moment under a UDL occurs at midspan as shown. The bending moment is<br><img src=""000421.png"">  <img src=""000466.png"">  <br>The maximum bending stress of a shaft section with moment <em>M</em> is<br><img src=""000489.png"">  <br>In this equation, <em>c</em> is<br><img src=""000633.png""> <br>The moment of inertia, <em>I</em>, is<br><img src=""000618.png"">  <br>Substitute <em>I</em> and <em>c</em> into the equation to determine the maximum bending stress of a shaft section <em>σ</em>max with moment <em>M</em>.<br><img src=""000388.png"">  <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_58"
"The radius of a Mohr’s circle is equal to<br><br>[latex](A\)[/latex]<br><br>sum of two principal stresses<br><br>[latex](B\)[/latex]<br><br>difference of two principal stresses<br><br>[latex](C\)[/latex]<br><br>one-half the sum of two principal stresses<br><br>[latex](D\)[/latex]<br><br>one-half the difference of two principal stresses","See the <em>NCEES Handbook</em>, Mechanics of Materials: Mohr’s Circle section. The radius is best determined by using the principal stress values along the horizontal axis where the shear stress component is zero. The Mohr’s circle’s diameter along the <em>x</em>-axis equals the difference between the principal stresses. Therefore, the radius of a Mohr’s circle is equal to one-half the difference of two principal stresses.<br><br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_59"
"A point in a thin metallic plate is under biaxial stress of 100 ksi in the <em>x-</em>direction and 50 ksi in the <em>y-</em>direction, as shown.<br><img src=""000072.png"">  <br>The shear stress at 30° from the minor axis is most nearly<br><br>[latex](A\)[/latex]<br><br>12 ksi<br><br>[latex](B\)[/latex]<br><br>22 ksi<br><br>[latex](C\)[/latex]<br><br>25 ksi<br><br>[latex](D\)[/latex]<br><br>76 ksi","Use the Mohr circle method as given in the <em>NCEES Handbook</em>. Draw the circle as shown.<br><img src=""000052.png"">  <br><br>*<em>step 1: </em><em><br><br>Draw the circle with the center on the normal stress. Its center is located at<br><img src=""000455.png""><br><br></em><em>step 2: <br><br>The radius of the Mohr’s circle is<br><img src=""000354.png""> <br>The maximum shear stress equals the radius of the Mohr’s circle, and it occurs on a plane where angle </em>θ<em> = 45° or 2</em>θ<em> = 90°.<br><br></em><em>step 3: <br><br>Through C, draw a line, CP, making an angle 2</em>θ<em> [latex](= 60°\)[/latex] with the minor [latex](</em>y<em>-\)[/latex] axis. Draw a line, PQ, perpendicular to the </em>x<em>-axis. The distance PQ on the </em>y<em>-axis is the shear stress on the inclined plane.<br><img src=""000526.png""> <br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_60"
"Which statement regarding the standard oxidation potential for corrosion reaction of a metal is NOT correct?<br><br>[latex](A\)[/latex]<br><br>It signifies the rate at which corrosion is taking place.<br><br>[latex](B\)[/latex]<br><br>It is expressed in volts.<br><br>[latex](C\)[/latex]<br><br>A method is available to measure its absolute value.<br><br>[latex](D\)[/latex]<br><br>A metal with a higher oxidation potential corrodes at a higher rate.","The standard oxidation potential for corrosion reaction for a metal has the same magnitude as its electrode potential. However, its sign is reversed. It signifies the rate at which corrosion takes place and is expressed in volts. A metal with higher oxidation potential corrodes at a higher rate. However, no method is available to measure the absolute value of the potentials. Hence, the potentials are measured under standard conditions with reference to a standard hydrogen electrode.<br><br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_61"
"The stress-strain diagram of a material is shown.<br><img src=""000684.png"">  <br>The yield strength of the material is 60 ksi, and the associated strain is 0.002. The modulus of resilience of the material is most nearly<br><br>[latex](A\)[/latex]<br><br>12 psi<br><br>[latex](B\)[/latex]<br><br>60 psi<br><br>[latex](C\)[/latex]<br><br>120 psi<br><br>[latex](D\)[/latex]<br><br>600 psi","The strain energy of an element at its yield point is called the modulus of resilience of the material. It is equivalent to the work done by the load. Mathematically, it is defined as the area under the stress-strain diagram up to the yield point. For linearly elastic materials, it is the area of a right-angled triangle, as shown shaded in the stress-stress diagram.<br><img src=""000468.png"">  <br>Yield stress and yield strain are given.<br><img src=""000000.png"">  <br>Calculate the modulus of resilience as<br><img src=""000167.png""> <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_62"
"A high-strength steel element with an ultimate strength of 1500 MPa is subjected to an alternating stress. No test data is available. The estimated endurance of the element is most nearly<br><br>[latex](A\)[/latex]<br><br>70 MPa<br><br>[latex](B\)[/latex]<br><br>140 MPa<br><br>[latex](C\)[/latex]<br><br>700 MPa<br><br>[latex](D\)[/latex]<br><br>1500 MPa","See the <em>NCEES Handbook</em>, Mechanical Engineering: Endurance Limit for Steels. For steels with ultimate strength, <em>S</em><em>ut</em>, greater than 1400 MPa, the estimated endurance limit, <em>S</em> ′<em>e</em>, is 700 MPa.<br><br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_63"
"Which of the following statements regarding the uniaxial stress-strain relationship of metals is NOT correct?<br><br>[latex](A\)[/latex]<br><br>The slope of the linear portion of the curve equals the modulus of elasticity.<br><br>[latex](B\)[/latex]<br><br>For nonlinear materials, the stress at 0.2 percent strain offset is called the yield strength.<br><br>[latex](C\)[/latex]<br><br>The engineering stress is defined as the load divided by the initial cross-sectional area.<br><br>[latex](D\)[/latex]<br><br>The true stress is defined as the average of the yield stress and the ultimate stress.","In elastic range, the stress is proportional to the strain. The stress-strain relationship is linear, and its slope is called the modulus of elasticity. Therefore, option A is true. In cases in which there is no well-defined yielding point, the yield strength is defined at the 0.2% strain offset. To determine the yield strength, draw a line at 0.2% strain, running parallel to the initial stress-strain curve. The intersection of the line and the stress-strain curve is defined as the yield stress of the material, as shown.<br><img src=""000177.png"">  <br>Options A, B, and C are true and are given in the Uniaxial Stress-Strain section of the <em>NCEES Handbook</em>. The true stress of a metal is<br><img src=""000594.png""> <br>True stress differs from the engineering stress as the cross-sectional area reduces and “necks” after yielding.<br><br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_64"
"A fiberglass composite is manufactured using the following components.<br>      e-glass fibers epoxy    volume 70% 30%  modulus of elasticity 70.5 GPa 6.85 GPa  <br>A sample of the material is taken and loaded uniaxially. Assuming all fibers in the sample are aligned parallel to the line of load, the percentage of load carried by the matrix is most nearly<br><br>[latex](A\)[/latex]<br><br>4.0%<br><br>[latex](B\)[/latex]<br><br>12%<br><br>[latex](C\)[/latex]<br><br>21%<br><br>[latex](D\)[/latex]<br><br>38%","See the <em>NCEES Handbook</em>, Material Science section. When the load is applied to an aligned fiber-reinforced composite parallel to the fibers, both matrix and fibers deform equally. This is known as isostrain condition and is expressed as<br><img src=""000183.png"">  <br>Under isostrain condition, say, strain <em>ε</em> = 1, the portion of load carried by the matrix component is determined as<br><img src=""000287.png"">  <br>**<em>The answer is [latex](A\)[/latex].</em>**","ME_Exam,Problem_65"
"SCHEDULED: <2024-06-25 Tue><br>:PROPERTIES:<br>:ID:       23c236f3-3887-4396-8de8-944256c25e43<br>:DRILL_LAST_INTERVAL: 13.4012<br>:DRILL_REPEATS_SINCE_FAIL: 2<br>:DRILL_TOTAL_REPEATS: 2<br>:DRILL_FAILURE_COUNT: 1<br>:DRILL_AVERAGE_QUALITY: 5.0<br>:DRILL_EASE: 5.815<br>:DRILL_LAST_QUALITY: 3<br>:DRILL_LAST_REVIEWED: [Y-06-11 Tue 11:%]<br>:END:<br><br>A solution is composed of iron and 0.28% carbon. What, most nearly, is the amount and composition of primary <em>α</em> phase just above the eutectoid isotherm?<br><br>[latex](A\)[/latex]<br><br>0%<br><br>[latex](B\)[/latex]<br><br>35%<br><br>[latex](C\)[/latex]<br><br>65%<br><br>[latex](D\)[/latex]<br><br>77%","See the <em>NCEES Handbook</em>, Material Science section, Iron-Iron Carbide Phase Diagram, and use the lever rule. The eutectoid isotherm pertains to 727°C.<br><br>The abscissa in the diagram extends only to 6.7%, rather than 100%. In this material, one carbon atom bonds with three iron atoms by weight to form iron carbide. Thus, 6.7% of carbon corresponds to 100% iron carbide. At 0.77% carbon and 727°C, the phase changes.<br><br>At a temperature just higher than 727°C, austenite will have a carbon content of 0.77%, and it will transform to pearlite. The austenite consists of grains of uniform material that were formed when the steel was cooled from a liquid to a solid. For 0.28% carbon in iron carbide, use the lever rule to determine the proportions.<br><br>Primary <em>α</em>\+ carbide: 0.02% carbon.<br><img src=""000255.png"">  <img src=""000419.png"">  <br>Calculation check: The constituents add up to 100%.<br><br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_66"
"Which of the following combinations of metals is used to manufacture Y alloy?<br><br>[latex](A\)[/latex]<br><br>copper and zinc<br><br>[latex](B\)[/latex]<br><br>copper and tin<br><br>[latex](C\)[/latex]<br><br>copper, tin, and zinc<br><br>[latex](D\)[/latex]<br><br>aluminum, nickel, copper, and magnesium","Copper-zinc alloys are called <em>brasses</em>. Copper-tin alloys are called <em>bronzes</em>. Copper-tin-zinc alloy is also called <em>gun metal</em>. Therefore, options A, B, and C are incorrect.<br><br>Y alloy is a nickel-containing aluminum alloy. It was a part of an experimental study to develop a new aluminum alloy to retain its strength at high temperatures in applications such as the aircraft engines. Generally, its composition is<br>     Aluminum 92.5%  Copper 4.0%  Nickel 2.0%  Magnesium 1.5%  <br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_67"
"Oil flows through a pipe at a velocity of 10 m/s. The specific gravity is 2.0, and the kinematic viscosity is 0.0003 m2/s. For a 2.54 cm diameter pipe, the Reynolds number of the oil is most nearly<br><br>[latex](A\)[/latex]<br><br>2.5<br><br>[latex](B\)[/latex]<br><br>280<br><br>[latex](C\)[/latex]<br><br>850<br><br>[latex](D\)[/latex]<br><br>10,000","The pipe diameter, <em>D</em>, is 2.54 cm, or 0.0254 m. See the <em>NCEES Handbook</em>, Fluid Mechanics section, for the definition of Reynolds number. Use the kinematic viscosity and flow velocity to calculate the Reynolds number. It is a dimensionless number and is expressed as<br><img src=""000800.png"">  <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_68"
"Water flows from tank A to tank B using the pipe system as shown.<br><img src=""000087.png"">  <br>What is the difference in the hydraulic heads of the tanks?<br><br>[latex](A\)[/latex]<br><br>15 ft<br><br>[latex](B\)[/latex]<br><br>20 ft<br><br>[latex](C\)[/latex]<br><br>40 ft<br><br>[latex](D\)[/latex]<br><br>45 ft","The hydraulic head, or total head, is a measure of the potential of fluid at the measurement point from a datum. The difference in the hydraulic heads between two points in the difference in the hydraulic energy between the points. In this case, the difference in the hydraulic heads of the tanks head is the difference between the elevations of the water surface levels of the tanks.<br><img src=""000014.png""> <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_69"
"Water enters the piping system at point A in a 10 in diameter pipe at the volumetric flow rate of 10 ft3/sec, as shown. All pipes are laid horizontal.<br><img src=""000116.png"">  <br>A rigid block is placed at joint B to stop pipe AB from moving. The force, <em>F</em>, exerted by water against the block is most nearly<br><br>[latex](A\)[/latex]<br><br>110 lbf<br><br>[latex](B\)[/latex]<br><br>350 lbf<br><br>[latex](C\)[/latex]<br><br>2200 lbf<br><br>[latex](D\)[/latex]<br><br>12,000 lbf","Use Newton’s second law, given in the Particle Kinetics section of the <em>NCEES Handbook.</em><br><img src=""000711.png"">  <br><em>Ẇ</em> is the weight of the fluid flow per second. Using the <em>NCEES Handbook</em> notation provided in the Fluid Mechanics section, the resultant force in a given direction on water is the rate of change of the momentum of the water.<br><img src=""000718.png"">  <br>Since water density and flow rate remain unchanged after the impact,<br><img src=""000727.png"">  <br>Therefore,<br><img src=""000336.png""> <br><br>*<em>step 1: </em><em><br><br>After impact, the water flow in the 10 in diameter pipe splits into two directions so that the velocity of water in the 10 in diameter pipe in the AB direction is destroyed. Therefore, the impact force equation reduces to<br><img src=""000128.png""> <br><br></em><em>step 2: <br><br>Calculate the velocity of the water in the 10 in diameter pipe. The flow rate is<br><img src=""000306.png""> <br>The cross-sectional area of the pipe is<br><img src=""000039.png""> <br>The water velocity is<br><img src=""000275.png""><br><br></em><em>step 3: <br><br>Determine the unit weight of water. Use the </em>NCEES Handbook<em>. The unit weight of water is given in the Units and Conversion Factors section and in the Thermodynamics: Thermal and Physical Property Tables [latex](at room temperature\)[/latex], as 62.4 lbm/ft3. The table Properties of Water [latex](English Units\)[/latex] in the Fluid Mechanics section shows that the unit weight of water varies with its temperature. Since no water temperature is provided in the problem statement, use water specific weight, </em>w<em>, of 62.4 lbm/ft3.<br><br></em><em>step 4: <br><br>Determine the force exerted by water on the lock.<br><img src=""000038.png""><br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_70"
"A 12 in diameter pipe is used to carry water at a flow rate of 3 ft/sec from reservoir A to reservoir B, as shown. Separation of dissolved gases occurs at an absolute pressure of 8 ft of water, and the change in the water level in each tank is negligible. Assume full pipe flow, an entry loss of 1.0 ft, and an exit loss of 0.1 ft. The pipe friction loss between points A and C is 15 ft, and the barometric pressure is 30 in of mercury [latex](or 34 ft of water\)[/latex].<br><img src=""000301.png"">  <br>The maximum height, <em>h</em>, that can be used for siphoning is most nearly<br><br>[latex](A\)[/latex]<br><br>0 ft<br><br>[latex](B\)[/latex]<br><br>5.0 ft<br><br>[latex](C\)[/latex]<br><br>9.8 ft<br><br>[latex](D\)[/latex]<br><br>14 ft","The maximum height, <em>h,</em> that can be used in siphoning is limited by the absolute pressure needed to avoid separation of dissolved gases. In this case, separation occurs at an absolute pressure of 8 ft of water head, which is less than the atmospheric pressure of 34 ft of water. The difference can be used to raise the pipe elevation above point A. Applying Bernoulli’s energy equation to points A and C, the energy at point A = energy at point C \+ losses between A and C.<br><img src=""000219.png""> <br>Express the height as the difference between the heights of point C and point A.<br><img src=""000564.png""> <br>In order to maximize the siphoning height, <em>h</em>, the water pressure at point C should be reduced as much as possible without causing separation of the gases from the water. The water velocity at point A is practically zero [latex](v<em>A</em> = 0\)[/latex], and at point C it is 3 ft/sec. The pipe friction loss and entry loss are given. Therefore, the energy equation reduces to<br><img src=""000302.png"">  <img src=""000157.png""> <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_71"
"Fluid_Mechanics:<br>SCHEDULED: <2024-06-28 Fri><br>:PROPERTIES:<br>:ID:       1058ef88-3be6-4792-8743-ae251379f335<br>:DRILL_LAST_INTERVAL: 4.0<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 5<br>:DRILL_FAILURE_COUNT: 2<br>:DRILL_AVERAGE_QUALITY: 2.5<br>:DRILL_EASE: 2.55<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-23 Sun 03:%]<br>:END:<br><br>A spherical air balloon having a 1 m diameter is propelled up into the air at a speed of 3.4 m/s. The air temperature is 40°C, and the air properties are<br><img src=""000537.png""> <br>The drag force on the balloon is most nearly<br><br>[latex](A\)[/latex]<br><br>1.0 N<br><br>[latex](B\)[/latex]<br><br>2.0 N<br><br>[latex](C\)[/latex]<br><br>3.0 N<br><br>[latex](D\)[/latex]<br><br>4.0 N","The drag force depends on the air density and the speed. The drag force expression given in the <em>NCEES Handbook</em> is<br><img src=""000457.png""> <br>The drag coefficient, <em>C</em><em>D</em>, depends on the Reynolds number and can be determined using the graph Drag Coefficient for Spheres, Disks, and Cylinders, given in the <em>NCEES Handbook</em>, Fluid Mechanics section.<br><img src=""000740.png""> <br>From the graph [latex](using cylinder curve\)[/latex], drag coefficient <em>C</em><em>D</em> = 0.4.<br><img src=""000250.png""> <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_72"
"Air is flowing from a reservoir to the atmosphere through a nozzle as shown.<br><img src=""000188.png"">  <br>At the throat, the nozzle area is 1.20 in2, and the Mach number is 1. Assume isentropic flow and ideal gas relations. The air velocity at the exit point is specified to be 5 Ma. What, most nearly, is the nozzle area at the exit?<br><br>[latex](A\)[/latex]<br><br>3.5 in2<br><br>[latex](B\)[/latex]<br><br>12 in2<br><br>[latex](C\)[/latex]<br><br>25 in2<br><br>[latex](D\)[/latex]<br><br>30 in2","The isentropic process is a special case of an adiabatic process in which there is no transfer of heat or matter. See the <em>NCEES Handbook</em>, Isentropic Flow Relationships section. Air is compressible, and the figure shows a convergent-divergent nozzle. The problem describes a supersonic flow so that the velocity increases as the flow cross-sectional area increases.<br><br>To determine the area at exit point, determine the ratio of the exit area to the throat area [latex](<em>A</em>\<em>\)[/latex] using the equation.<br><img src=""000335.png"">  <br>The factor </em>k<em> is 1.4 for air. The air velocity at the exit is specified as 5 Ma. Substituting the values, the equation becomes<br><img src=""000452.png""> <br></em>*<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_73"
"A torque of 2 N·m is needed to rotate the cylinder shown at 1000 rad/s.<br><img src=""000361.png"">  <br>Assuming thin Newtonian film and linear velocity profile, the viscosity at the interface is most nearly<br><br>[latex](A\)[/latex]<br><br>0.041 N·s/m2<br><br>[latex](B\)[/latex]<br><br>0.083 N·s/m2<br><br>[latex](C\)[/latex]<br><br>0.48 N·s/m2<br><br>[latex](D\)[/latex]<br><br>3300 N·s/m2","The words <em>torque</em> and <em>torsion</em> are used interchangeably. From the <em>NCEES Handbook</em>, Mechanics of Materials section, by definition the torsion or torque, <em>T</em>, is the shear stress multiplied by the area and lever arm.<br><br>*<em>step 1: </em><em><br><br>Determine the area.<br><img src=""000417.png""><br><br></em><em>step 2: <br><br>Determine the lever arm.<br><img src=""000222.png""><br><br></em><em>step 3: <br><br>Use the torque equation to determine shear stress, </em>τ<em>. Torque is defined as<br><img src=""000513.png"">  <br>It is given that the applied torque is 2 N·m. Therefore,<br><img src=""000749.png"">  <br>Determine shear stress.<br><img src=""000661.png""><br><br></em><em>step 4: <br><br>Use the Newtonian fluid film formula to determine viscosity. Since the shear stress at the interface is caused by the viscosity of the fluid, use the </em>NCEES Handbook<em>, Stress, Pressure, and Viscosity section. The shear stress and viscosity are related.<br><img src=""000243.png""> <br>For Newtonian fluid film, simplify the above equation.<br><img src=""000328.png""><br><br></em><em>step 5: <br><br>The shaft is rotating with an angular velocity, </em>ω<em>. Convert the angular velocity to linear velocity.<br><img src=""000435.png"">  <br>The viscosity is<br><img src=""000632.png""> <br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_74"
"A pumping system is needed to lift water 100 ft from one reservoir to the other as shown.<br><img src=""000707.png"">  <br>The reservoirs are connected by 1000 ft long, 6 in diameter pipe. The pipe’s friction factor, <em>f</em>, is 0.0198. The system head curve is a parabola of the form<br><img src=""000391.png""> <br>Using ft-sec units, what are the coefficients <em>a</em> and <em>b</em>, rounded to the nearest integer? <em>   </em> Enter your response in the blank.","A system head curve is defined as the relation between flow and head required in a fixed hydraulic network. The equation is written on the total system, excluding the pump. The pump must overcome pressure, velocity, elevation, and friction both upstream and downstream to lift the water from reservoir 1 to reservoir 2.<br><br>The head demand for the system is the difference between the energy levels at points 1 and 2. For energy equation, see <em>NCEES Handbook</em>, Principles of One-Dimensional Fluid Flow: Energy Equation section.<br><br>The energy equation for steady incompressible flow with no shaft device is<br><img src=""000666.png"">  <br>When a pump is added to lift the water elevation to point 2, the system head demand is<br><img src=""000636.png"">  <br><br>*<em>step 1: </em><em><br><br>To solve the problem, use system properties to simplify the general equation.<br><img src=""000441.png""> <img src=""000672.png""><br><br></em><em>step 2: <br><br>The friction coefficient </em>f<em> is given as 0.0198. The head loss due to friction is<br><img src=""000037.png""> <br>The pipe diameter and area of cross section are<br><img src=""000446.png""> <img src=""000777.png""> <br>Therefore, the system head demand is<br><img src=""000473.png""><br><br></em>*<em>The answer is 100 \+ 16Q2.</em>**","ME_Exam,Problem_75"
"A pump has the following operating characteristics.<br>     Rotational speed [latex](rpm\)[/latex] 1500   Efficiency 70%  Discharge [latex](gpm\)[/latex] 670  Head [latex](ft\)[/latex] 65 <br>The same pump is required to deliver water at a head of 100 ft at the same efficiency. The required horsepower is most nearly<br><br>[latex](A\)[/latex]<br><br>10 hp<br><br>[latex](B\)[/latex]<br><br>20 hp<br><br>[latex](C\)[/latex]<br><br>30 hp<br><br>[latex](D\)[/latex]<br><br>60 hp","Convert gallons of water into lbf. See the <em>NCEES Handbook</em>, Units and Conversion Factors section.<br><img src=""000737.png""> <br><br>*<em>step 1: </em><em><br><br>See the </em>NCEES Handbook<em>, Pump Power Equation section, and convert water discharge to power.<br><img src=""000697.png""> <br>See the </em>NCEES Handbook<em>, Performance of Components section, for scaling laws for pumps. The pump’s power requirement depends on the pump’s rotor speed.<br><br></em><em>step 2: <br><br>For rotational speed scaling from pump 1 to pump 2, apply the relation<br><img src=""000418.png"">  <br>Apply the pump properties.<br><img src=""000240.png""> <img src=""000389.png""><br><br></em><em>step 3: <br><br>Apply the power scaling relation.<br><img src=""000677.png""> <br><br></em>*<em>The answer is C.</em>**","ME_Exam,Problem_76"
"A nozzle of 1 in diameter delivers a stream of water at a velocity of 300 ft/sec impinging on a vane which moves at a velocity of 100 ft/sec and deflects the jet 60°.<br><img src=""000630.png"">  <br>The horsepower of the turbine is most nearly<br><br>[latex](A\)[/latex]<br><br>1.6 hp<br><br>[latex](B\)[/latex]<br><br>3.2 hp<br><br>[latex](C\)[/latex]<br><br>32 hp<br><br>[latex](D\)[/latex]<br><br>60 hp","Use the <em>NCEES Handbook</em>, The Impulse-Momentum Principle: Deflectors and Blades section, for a moving blade. The force exerted by the jet in the <em>x</em>-direction is<br><img src=""000650.png""> <br>The above equation is based on the principle<br><img src=""000091.png""> <br>Calculate the relative velocity with the vane moving.<br><img src=""000669.png"">  <br>The discharge rate from the pipe is<br><img src=""000442.png""> <br>If the force is to be measured in pounds, the mass must be in slugs.<br><br>Mass flow rate per second is<br><img src=""000631.png""> <br>The force in the <em>x</em>-direction is<br><img src=""000220.png""> <br>To compute the power of the turbine in horsepower units, use the factor in <em>NCEES Handbook</em>, Units and Conversion Factors section.<br><img src=""000303.png"">  <br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_77"
"Which one of the following is an extensive property of a single component system in thermodynamics?<br><br>[latex](A\)[/latex]<br><br>volume<br><br>[latex](B\)[/latex]<br><br>pressure<br><br>[latex](C\)[/latex]<br><br>specific volume<br><br>[latex](D\)[/latex]<br><br>temperature","A single component system in thermodynamics has two types of properties: intensive and extensive. The intensive properties are independent of mass; and the extensive properties are proportional to the mass of the system.<br><br>For example, the pressure and temperature are independent of the mass. Therefore, they are considered as the intensive properties.<br><br>The ratio of any extensive property of the system to the mass of the system is called the specific property. For example, specific volume is defined as volume per unit mass. While volume depends on the mass of the system, the specific volume is independent of the mass. Therefore, it is an intensive property of the system. Thus, options B, C, and D are intensive properties.<br><br>**<em>The answer is [latex](A\)[/latex].</em>**","ME_Exam,Problem_78"
